disorder,step,phi_a,phi_b,q12
1,265136,0.890934,0.875352,0.858889
1,265152,0.881221,0.857307,0.844068
1,265168,0.873140,0.891790,0.776290
1,265184,0.880195,0.886294,0.817967
1,265200,0.878224,0.879991,0.784127
1,265216,0.887829,0.874896,0.806465
1,265232,0.895142,0.881928,0.771765
1,265248,0.891983,0.848617,0.758589
1,265264,0.907877,0.861274,0.765254
1,265280,0.909060,0.869410,0.755640
1,265296,0.879928,0.864141,0.704832
1,265312,0.855531,0.868850,0.730855
1,265328,0.864622,0.905606,0.707013
1,265344,0.867751,0.906278,0.794883
1,265360,0.874586,0.921885,0.805962
1,265376,0.880917,0.901607,0.808726
1,265392,0.881556,0.903813,0.792243
1,265408,0.894778,0.920122,0.801603
1,265424,0.896600,0.919991,0.809141
1,265440,0.907815,0.921034,0.794439
1,265456,0.894501,0.908151,0.745036
1,265472,0.887162,0.879583,0.761321
1,265488,0.879484,0.861355,0.702116
1,265504,0.875320,0.869006,0.735862
1,265520,0.892249,0.884039,0.789672
1,265536,0.898426,0.874084,0.795876
1,265552,0.885837,0.881560,0.787715
1,265568,0.887251,0.880147,0.820127
1,265584,0.893022,0.850506,0.801712
1,265600,0.893405,0.851752,0.739126
1,265616,0.895596,0.844388,0.701432
1,265632,0.920281,0.843657,0.762300
1,265648,0.907706,0.849325,0.760713
1,265664,0.887619,0.864683,0.785184
1,265680,0.868121,0.848973,0.696915
1,265696,0.882713,0.862657,0.734654
1,265712,0.884706,0.852393,0.689215
1,265728,0.853125,0.867014,0.683695
1,265744,0.855922,0.859810,0.731278
1,265760,0.884070,0.858991,0.751955
1,265776,0.886648,0.855445,0.766921
1,265792,0.866514,0.868503,0.800687
1,265808,0.844625,0.851199,0.763718
1,265824,0.844370,0.856655,0.733098
1,265840,0.855899,0.847242,0.774673
1,265856,0.857684,0.847061,0.719539
1,265872,0.863180,0.865226,0.775122
1,265888,0.864312,0.881561,0.787758
1,265904,0.880624,0.881610,0.775075
1,265920,0.866464,0.857970,0.750221
1,265936,0.871705,0.865204,0.759591
1,265952,0.874449,0.869884,0.790748
1,265968,0.854831,0.887233,0.739824
1,265984,0.853319,0.906655,0.787866
1,266000,0.838361,0.880985,0.733585
1,266016,0.845345,0.885096,0.764321
1,266032,0.859739,0.891572,0.758212
1,266048,0.852389,0.880581,0.750447
1,266064,0.897304,0.865773,0.763964
1,266080,0.892784,0.866103,0.778345
1,266096,0.874814,0.873002,0.757279
1,266112,0.868663,0.875991,0.737951
1,266128,0.851077,0.885868,0.745776
1,266144,0.859425,0.897654,0.767028
1,266160,0.856523,0.882504,0.740078
1,266176,0.826982,0.903600,0.737280
1,266192,0.831803,0.858887,0.699299
1,266208,0.853114,0.848422,0.733890
1,266224,0.871956,0.856806,0.680608
1,266240,0.885497,0.866379,0.733064
2,16400,0.904774,0.903124,0.760499
2,16416,0.896570,0.906083,0.811746
2,16432,0.901176,0.883930,0.764595
2,16448,0.896606,0.855358,0.783164
2,16464,0.883856,0.852092,0.767115
2,16480,0.882904,0.850150,0.804147
2,16496,0.882904,0.848911,0.807250
2,16512,0.860440,0.889259,0.794842
2,16528,0.910767,0.869734,0.782469
2,16544,0.915689,0.900800,0.824731
2,16560,0.903656,0.866655,0.765801
2,16576,0.895486,0.866175,0.751145
2,16592,0.898286,0.891347,0.782904
2,16608,0.880280,0.867213,0.688797
2,16624,0.873897,0.868574,0.705615
2,16640,0.882827,0.853256,0.751470
2,16656,0.889805,0.862510,0.785837
2,16672,0.909776,0.876519,0.813259
2,16688,0.882741,0.868678,0.793477
2,16704,0.880531,0.860044,0.800204
2,16720,0.875262,0.869124,0.794296
2,16736,0.882936,0.861221,0.796633
2,16752,0.913778,0.853719,0.793829
2,16768,0.908580,0.870156,0.792338
2,16784,0.866094,0.867716,0.751777
2,16800,0.857347,0.858469,0.722023
2,16816,0.863217,0.857741,0.704657
2,16832,0.875359,0.869995,0.723671
2,16848,0.875834,0.890553,0.722494
2,16864,0.872393,0.887119,0.691786
2,16880,0.895914,0.866048,0.736020
2,16896,0.904217,0.860388,0.795487
2,16912,0.905999,0.883562,0.830432
2,16928,0.894056,0.894340,0.770857
2,16944,0.910941,0.892699,0.826143
2,16960,0.912941,0.902066,0.798638
2,16976,0.862985,0.903265,0.787010
2,16992,0.868008,0.860233,0.729470
2,17008,0.890689,0.856360,0.736189
2,17024,0.892773,0.851121,0.744259
2,17040,0.880925,0.852856,0.719962
2,17056,0.879707,0.895230,0.791523
2,17072,0.876657,0.895031,0.756312
2,17088,0.894881,0.901669,0.788400
2,17104,0.879402,0.870087,0.763188
2,17120,0.865615,0.872020,0.770912
2,17136,0.876646,0.886826,0.796676
2,17152,0.875204,0.865144,0.765588
2,17168,0.881413,0.872726,0.782433
2,17184,0.847605,0.855315,0.775702
2,17200,0.843191,0.844599,0.743629
2,17216,0.859482,0.850572,0.720535
2,17232,0.847020,0.851769,0.686628
2,17248,0.853183,0.871282,0.723418
2,17264,0.844504,0.872226,0.739105
2,17280,0.839312,0.886555,0.697672
2,17296,0.849465,0.903451,0.793583
2,17312,0.857542,0.879005,0.765844
2,17328,0.846509,0.891108,0.771106
2,17344,0.849245,0.899284,0.830769
2,17360,0.869104,0.887392,0.834219
2,17376,0.865546,0.895153,0.816708
2,17392,0.887594,0.880353,0.782484
2,17408,0.882929,0.860149,0.792350
2,17424,0.893660,0.862143,0.774659
2,17440,0.910056,0.870108,0.832017
2,17456,0.912615,0.883786,0.830292
2,17472,0.889427,0.869542,0.807976
2,17488,0.892798,0.871887,0.819302
2,17504,0.893344,0.863686,0.833442
2,17520,0.903605,0.890727,0.826690
2,17536,0.913949,0.901627,0.820529
2,17552,0.886547,0.900199,0.819600
2,17568,0.875714,0.892839,0.832653
2,17584,0.868015,0.893810,0.819988
2,17600,0.861016,0.897367,0.747313
2,17616,0.844338,0.894201,0.702634
2,17632,0.868939,0.892476,0.744966
2,17648,0.872863,0.853616,0.678876
2,17664,0.870174,0.853841,0.672234
2,17680,0.874121,0.845303,0.732562
2,17696,0.852317,0.855010,0.709278
2,17712,0.849019,0.865720,0.771625
2,17728,0.836188,0.874137,0.752549
2,17744,0.881975,0.867717,0.791584
2,17760,0.856741,0.899659,0.770471
2,17776,0.851850,0.889354,0.783600
2,17792,0.871637,0.910756,0.833547
2,17808,0.878168,0.909075,0.829601
2,17824,0.854580,0.907145,0.766330
2,17840,0.866450,0.872803,0.721600
2,17856,0.880521,0.862778,0.687424
2,17872,0.874518,0.857623,0.696837
2,17888,0.870918,0.847074,0.718439
2,17904,0.864704,0.846536,0.708866
2,17920,0.878689,0.847563,0.751361
2,17936,0.905123,0.845476,0.819947
2,17952,0.900890,0.866413,0.815500
2,17968,0.884602,0.867782,0.779764
2,17984,0.897307,0.878130,0.799086
2,18000,0.864339,0.885185,0.822287
2,18016,0.849439,0.875665,0.849308
2,18032,0.834123,0.892632,0.788629
2,18048,0.850986,0.888901,0.786197
2,18064,0.824424,0.899978,0.673331
2,18080,0.852898,0.878212,0.787568
2,18096,0.863973,0.879506,0.746685
2,18112,0.874834,0.880631,0.840397
2,18128,0.857686,0.874442,0.789392
2,18144,0.860137,0.880945,0.737265
2,18160,0.854530,0.864532,0.741082
2,18176,0.876518,0.874286,0.777953
2,18192,0.863427,0.869059,0.744215
2,18208,0.860781,0.872463,0.785152
2,18224,0.868485,0.891326,0.785203
2,18240,0.874691,0.873250,0.770405
2,18256,0.835338,0.833527,0.661635
2,18272,0.828653,0.834698,0.716862
2,18288,0.846704,0.826735,0.739330
2,18304,0.823536,0.830855,0.677467
2,18320,0.834216,0.854112,0.683530
2,18336,0.876432,0.840457,0.766576
2,18352,0.894543,0.840424,0.739083
2,18368,0.846895,0.849615,0.657841
2,18384,0.866551,0.865768,0.671728
2,18400,0.867150,0.887627,0.730277
2,18416,0.857190,0.846087,0.711210
2,18432,0.880220,0.847604,0.734234
2,18448,0.881658,0.855853,0.768784
2,18464,0.861993,0.858959,0.740047
2,18480,0.873001,0.861203,0.769745
2,18496,0.879480,0.884049,0.786469
2,18512,0.906780,0.879381,0.779539
2,18528,0.891131,0.878226,0.750750
2,18544,0.873839,0.876163,0.721728
2,18560,0.883616,0.898684,0.753648
2,18576,0.875766,0.888657,0.756358
2,18592,0.900346,0.889977,0.802737
2,18608,0.879535,0.868062,0.777265
2,18624,0.868370,0.846421,0.762643
2,18640,0.878558,0.834819,0.783669
2,18656,0.875384,0.845030,0.749451
2,18672,0.878961,0.866169,0.757482
2,18688,0.870784,0.887071,0.768685
2,18704,0.873650,0.857966,0.790226
2,18720,0.865553,0.874942,0.804868
2,18736,0.865412,0.865476,0.767509
2,18752,0.873941,0.903750,0.804862
2,18768,0.884617,0.907856,0.772798
2,18784,0.893518,0.880632,0.792874
2,18800,0.861928,0.901046,0.822193
2,18816,0.871918,0.893681,0.765303
2,18832,0.866306,0.881305,0.712310
2,18848,0.861446,0.886295,0.744238
2,18864,0.888202,0.868349,0.784460
2,18880,0.888033,0.905752,0.806991
2,18896,0.864138,0.902609,0.779982
2,18912,0.843540,0.868191,0.709438
2,18928,0.831830,0.853625,0.671891
2,18944,0.826461,0.848906,0.723826
2,18960,0.825688,0.852943,0.722227
2,18976,0.868994,0.859958,0.736935
2,18992,0.842369,0.870106,0.713508
2,19008,0.829431,0.863064,0.654835
2,19024,0.863637,0.893795,0.704142
2,19040,0.880037,0.885287,0.713642
2,19056,0.869402,0.886812,0.731382
2,19072,0.869735,0.905132,0.781361
2,19088,0.861563,0.902461,0.813323
2,19104,0.857316,0.906157,0.786198
2,19120,0.849861,0.903871,0.741315
2,19136,0.837605,0.885953,0.727431
2,19152,0.854165,0.871025,0.687027
2,19168,0.857109,0.883598,0.697342
2,19184,0.902236,0.895864,0.753758
2,19200,0.862306,0.890044,0.750308
2,19216,0.870122,0.884884,0.802223
2,19232,0.878410,0.882364,0.783972
2,19248,0.882497,0.887334,0.773162
2,19264,0.870850,0.885203,0.745319
2,19280,0.836893,0.910527,0.747490
2,19296,0.848836,0.887087,0.710071
2,19312,0.852425,0.870645,0.711453
2,19328,0.863406,0.864130,0.709370
2,19344,0.877000,0.860802,0.704932
2,19360,0.877405,0.879999,0.769330
2,19376,0.875453,0.891402,0.785586
2,19392,0.887222,0.895282,0.787967
2,19408,0.852882,0.880208,0.790821
2,19424,0.851850,0.863951,0.765228
2,19440,0.875119,0.868182,0.789691
2,19456,0.876266,0.877730,0.843109
2,19472,0.875314,0.877809,0.836106
2,19488,0.851795,0.877153,0.783347
2,19504,0.897364,0.881817,0.799637
2,19520,0.888563,0.854888,0.791922
2,19536,0.867039,0.842901,0.747877
2,19552,0.869024,0.877309,0.802280
2,19568,0.862112,0.851681,0.761849
2,19584,0.864608,0.868550,0.783434
2,19600,0.888892,0.890091,0.806699
2,19616,0.885780,0.879833,0.803651
2,19632,0.908256,0.868345,0.795378
2,19648,0.915515,0.872284,0.818933
2,19664,0.877511,0.862556,0.737394
2,19680,0.872015,0.863900,0.729625
2,19696,0.886191,0.876786,0.755951
2,19712,0.908449,0.864237,0.740179
2,19728,0.903549,0.895645,0.755018
2,19744,0.868011,0.888559,0.707457
2,19760,0.876251,0.858849,0.692503
2,19776,0.874040,0.874097,0.744141
2,19792,0.887755,0.887564,0.720972
2,19808,0.884284,0.889394,0.764352
2,19824,0.880659,0.854890,0.724691
2,19840,0.894518,0.869646,0.694530
2,19856,0.902538,0.885264,0.798866
2,19872,0.909687,0.886561,0.810130
2,19888,0.884007,0.904135,0.750296
2,19904,0.889356,0.899066,0.759066
2,19920,0.891284,0.896027,0.756193
2,19936,0.901143,0.905337,0.812974
2,19952,0.872538,0.905372,0.848802
2,19968,0.874335,0.883181,0.820512
2,19984,0.886387,0.887892,0.827738
2,20000,0.883732,0.871218,0.800997
2,20016,0.878798,0.862975,0.758848
2,20032,0.874228,0.840680,0.802913
2,20048,0.853731,0.852450,0.729663
2,20064,0.840917,0.865915,0.736549
2,20080,0.869255,0.854344,0.722050
2,20096,0.878441,0.857717,0.742622
2,20112,0.873008,0.881947,0.768150
2,20128,0.895856,0.862755,0.786763
2,20144,0.899967,0.858487,0.785361
2,20160,0.910920,0.864822,0.812537
2,20176,0.876490,0.853685,0.770800
2,20192,0.870248,0.851408,0.787547
2,20208,0.860476,0.830831,0.784877
2,20224,0.882817,0.834438,0.748292
2,20240,0.899408,0.849834,0.756919
2,20256,0.900141,0.848146,0.743136
2,20272,0.897766,0.847808,0.729376
2,20288,0.912696,0.872999,0.759489
2,20304,0.895318,0.883697,0.742722
2,20320,0.879211,0.866629,0.698263
2,20336,0.882904,0.854574,0.727597
2,20352,0.849623,0.825630,0.671882
2,20368,0.848200,0.865773,0.629854
2,20384,0.858943,0.865442,0.729340
2,20400,0.848898,0.868273,0.765808
2,20416,0.836279,0.865547,0.755918
2,20432,0.852667,0.872538,0.765506
2,20448,0.856569,0.880173,0.719754
2,20464,0.871427,0.880221,0.740367
2,20480,0.888335,0.867986,0.773056
2,65552,0.288337,0.871360,0.306419
2,65568,0.377031,0.889006,0.317823
2,65584,0.356000,0.886197,0.334074
2,65600,0.412856,0.860346,0.377289
2,65616,0.432056,0.858732,0.437021
2,65632,0.473573,0.865756,0.383575
2,65648,0.427934,0.867504,0.336803
2,65664,0.399772,0.857881,0.269981
2,65680,0.451931,0.872041,0.328390
2,65696,0.486602,0.865402,0.417180
2,65712,0.339918,0.870846,0.222862
2,65728,0.384923,0.864400,0.240194
2,65744,0.333157,0.857244,0.202793
2,65760,0.415839,0.838140,0.300911
2,65776,0.360448,0.864957,0.278860
2,65792,0.381544,0.865725,0.361071
2,65808,0.408206,0.874326,0.290765
2,65824,0.410649,0.870420,0.277234
2,65840,0.467328,0.876148,0.319944
2,65856,0.473224,0.864209,0.319899
2,65872,0.460082,0.851500,0.337747
2,65888,0.440875,0.845453,0.371083
2,65904,0.483133,0.826071,0.435864
2,65920,0.449079,0.838653,0.320427
2,65936,0.427604,0.871607,0.396393
2,65952,0.437012,0.866947,0.412492
2,65968,0.425591,0.857404,0.388323
2,65984,0.436956,0.857345,0.378803
2,66000,0.477626,0.819147,0.383910
2,66016,0.485265,0.811836,0.371205
2,66032,0.540579,0.842420,0.405504
2,66048,0.482438,0.847675,0.285713
2,66064,0.512191,0.867929,0.352792
2,66080,0.499401,0.850484,0.361351
2,66096,0.426530,0.848021,0.251931
2,66112,0.403172,0.860976,0.277195
2,66128,0.380405,0.872102,0.206764
2,66144,0.330784,0.861838,0.177708
2,66160,0.337486,0.872012,0.159486
2,66176,0.295312,0.877552,0.108482
2,66192,0.294555,0.867377,0.104605
2,66208,0.351512,0.871485,0.252662
2,66224,0.360598,0.877860,0.319070
2,66240,0.398315,0.854429,0.327690
2,66256,0.389458,0.857385,0.412208
2,66272,0.452323,0.841735,0.525101
2,66288,0.494076,0.858958,0.543107
2,66304,0.481803,0.889639,0.528321
2,66320,0.506171,0.874621,0.502898
2,66336,0.456177,0.887396,0.454505
2,66352,0.498742,0.891201,0.403050
2,66368,0.386820,0.895021,0.299289
2,66384,0.359840,0.888663,0.319417
2,66400,0.408462,0.878799,0.367522
2,66416,0.383343,0.861965,0.324293
2,66432,0.360739,0.907565,0.346616
2,66448,0.420948,0.917192,0.371463
2,66464,0.305640,0.911576,0.342001
2,66480,0.341433,0.905647,0.329690
2,66496,0.347598,0.895592,0.293456
2,66512,0.370133,0.873278,0.271909
2,66528,0.440537,0.849611,0.378878
2,66544,0.380133,0.843710,0.300943
2,66560,0.401680,0.872689,0.256590
2,66576,0.459779,0.901196,0.375819
2,66592,0.439357,0.930543,0.376592
2,66608,0.394672,0.905082,0.370194
2,66624,0.457085,0.904971,0.393681
2,66640,0.444809,0.921675,0.435377
2,66656,0.442802,0.902233,0.385727
2,66672,0.433212,0.893714,0.379416
2,66688,0.476202,0.868822,0.370628
2,66704,0.427637,0.860792,0.363776
2,66720,0.377900,0.872222,0.316969
2,66736,0.419479,0.858688,0.417273
2,66752,0.333673,0.863261,0.281409
2,66768,0.332896,0.872265,0.316171
2,66784,0.442815,0.872456,0.400380
2,66800,0.393516,0.865832,0.350996
2,66816,0.410030,0.874919,0.352617
2,66832,0.484221,0.869795,0.351868
2,66848,0.456532,0.872279,0.332141
2,66864,0.437870,0.880747,0.324241
2,66880,0.410153,0.877383,0.326695
2,66896,0.371159,0.849759,0.311215
2,66912,0.425665,0.830017,0.377091
2,66928,0.373490,0.832921,0.344360
2,66944,0.449428,0.854165,0.399679
2,66960,0.412778,0.883734,0.371641
2,66976,0.456514,0.897971,0.360916
2,66992,0.451711,0.847061,0.351148
2,67008,0.369852,0.853968,0.259850
2,67024,0.304417,0.881759,0.200376
2,67040,0.388515,0.908461,0.257284
2,67056,0.405098,0.906125,0.284028
2,67072,0.422598,0.867195,0.276720
2,67088,0.423277,0.817027,0.296261
2,67104,0.444626,0.820912,0.442131
2,67120,0.451353,0.815193,0.422563
2,67136,0.434855,0.839674,0.475932
2,67152,0.474135,0.858063,0.620019
2,67168,0.498266,0.885533,0.534694
2,67184,0.480351,0.889282,0.495186
2,67200,0.404150,0.869664,0.516517
2,67216,0.443301,0.868935,0.523286
2,67232,0.427908,0.867874,0.524645
2,67248,0.441352,0.890228,0.471199
2,67264,0.409567,0.905926,0.368003
2,67280,0.422282,0.885431,0.357979
2,67296,0.400095,0.848406,0.424971
2,67312,0.408358,0.873360,0.426073
2,67328,0.394351,0.887711,0.380713
2,67344,0.354576,0.887880,0.238283
2,67360,0.419662,0.890666,0.280472
2,67376,0.408998,0.898477,0.313577
2,67392,0.422789,0.880437,0.287286
2,67408,0.373070,0.838597,0.221783
2,67424,0.452059,0.834510,0.346491
2,67440,0.394853,0.839903,0.308591
2,67456,0.362725,0.878791,0.280956
2,67472,0.393877,0.874018,0.347022
2,67488,0.358034,0.882562,0.303459
2,67504,0.395586,0.889666,0.312911
2,67520,0.436333,0.880546,0.337509
2,67536,0.419905,0.874776,0.310265
2,67552,0.337924,0.870341,0.272447
2,67568,0.332215,0.886116,0.251234
2,67584,0.385257,0.873434,0.291177
2,67600,0.417767,0.871094,0.317793
2,67616,0.405963,0.887561,0.348765
2,67632,0.392390,0.896004,0.390994
2,67648,0.415693,0.867468,0.402646
2,67664,0.427479,0.871429,0.435480
2,67680,0.401764,0.854645,0.380523
2,67696,0.409841,0.844743,0.305021
2,67712,0.389145,0.875603,0.336456
2,67728,0.428157,0.856526,0.405923
2,67744,0.432968,0.883441,0.453230
2,67760,0.455577,0.868565,0.414557
2,67776,0.424331,0.877735,0.366832
2,67792,0.396668,0.877886,0.292318
2,67808,0.413291,0.868240,0.321898
2,67824,0.392738,0.843732,0.283011
2,67840,0.444580,0.855513,0.295156
2,67856,0.452437,0.900494,0.315975
2,67872,0.476092,0.871863,0.410555
2,67888,0.410295,0.850075,0.338452
2,67904,0.416002,0.871597,0.302190
2,67920,0.446635,0.871597,0.313985
2,67936,0.406470,0.863457,0.299162
2,67952,0.428332,0.875771,0.339412
2,67968,0.369995,0.881670,0.298194
2,67984,0.393234,0.885199,0.361666
2,68000,0.391267,0.888611,0.351045
2,68016,0.507732,0.886981,0.432793
2,68032,0.534238,0.884943,0.428423
2,68048,0.478698,0.896828,0.353744
2,68064,0.396207,0.892089,0.260652
2,68080,0.384860,0.890861,0.311257
2,68096,0.353223,0.871196,0.237042
2,68112,0.433998,0.865367,0.336611
2,68128,0.404550,0.865229,0.318412
2,68144,0.414320,0.871518,0.352766
2,68160,0.394174,0.880845,0.331670
2,68176,0.390834,0.877057,0.400643
2,68192,0.497050,0.875263,0.501082
2,68208,0.461048,0.877651,0.457790
2,68224,0.387854,0.856526,0.449778
2,68240,0.395447,0.824347,0.455900
2,68256,0.389075,0.830922,0.513398
2,68272,0.358602,0.851414,0.424307
2,68288,0.451719,0.876486,0.466821
2,68304,0.416595,0.868014,0.383065
2,68320,0.405067,0.868762,0.318252
2,68336,0.429251,0.894000,0.309740
2,68352,0.445987,0.846469,0.370286
2,68368,0.450841,0.844550,0.326984
2,68384,0.441999,0.837733,0.271644
2,68400,0.384548,0.843872,0.256321
2,68416,0.369265,0.859046,0.242847
2,68432,0.359552,0.876478,0.332657
2,68448,0.358581,0.861907,0.254693
2,68464,0.334531,0.860884,0.196446
2,68480,0.306956,0.864145,0.148658
2,68496,0.274234,0.867524,0.161443
2,68512,0.198185,0.876303,0.146185
2,68528,0.227224,0.861747,0.137255
2,68544,0.357784,0.860553,0.298354
2,68560,0.419964,0.860553,0.352054
2,68576,0.355440,0.854989,0.267903
2,68592,0.465535,0.870166,0.346511
2,68608,0.491880,0.889895,0.459438
2,68624,0.445639,0.869393,0.405502
2,68640,0.381690,0.851625,0.406680
2,68656,0.431991,0.863623,0.496455
2,68672,0.416231,0.855340,0.528947
2,68688,0.420243,0.883419,0.508087
2,68704,0.431425,0.880268,0.451156
2,68720,0.416813,0.902069,0.482572
2,68736,0.403879,0.902733,0.475676
2,68752,0.479125,0.909533,0.522280
2,68768,0.454820,0.872236,0.416389
2,68784,0.371986,0.883621,0.355551
2,68800,0.317525,0.889389,0.195102
2,68816,0.323773,0.894933,0.222983
2,68832,0.268631,0.898276,0.173792
2,68848,0.319326,0.894700,0.259162
2,68864,0.398392,0.902141,0.361964
2,68880,0.419106,0.909062,0.308963
2,68896,0.370996,0.901004,0.297427
2,68912,0.387414,0.925258,0.406888
2,68928,0.409819,0.913153,0.386557
2,68944,0.445134,0.901396,0.393727
2,68960,0.505221,0.893527,0.437108
2,68976,0.482952,0.884177,0.409261
2,68992,0.400262,0.886881,0.347467
2,69008,0.355718,0.887285,0.283397
2,69024,0.370976,0.872472,0.262324
2,69040,0.400334,0.888325,0.412669
2,69056,0.343176,0.876120,0.332772
2,69072,0.416315,0.880729,0.377368
2,69088,0.430887,0.885692,0.411253
2,69104,0.444049,0.857322,0.334723
2,69120,0.521005,0.881722,0.401977
2,69136,0.520874,0.889135,0.385880
2,69152,0.509833,0.901274,0.425892
2,69168,0.470986,0.896847,0.434406
2,69184,0.485631,0.875784,0.413570
2,69200,0.503945,0.862423,0.456474
2,69216,0.469601,0.870319,0.458006
2,69232,0.462693,0.897718,0.451771
2,69248,0.438772,0.899122,0.444540
2,69264,0.458139,0.887003,0.480088
2,69280,0.441270,0.893445,0.472054
2,69296,0.467763,0.909379,0.530200
2,69312,0.488344,0.926537,0.541934
2,69328,0.428202,0.902370,0.467273
2,69344,0.342959,0.896597,0.458068
2,69360,0.323737,0.887985,0.388720
2,69376,0.321843,0.847903,0.346333
2,69392,0.336061,0.838782,0.425355
2,69408,0.335665,0.898414,0.329964
2,69424,0.373780,0.894013,0.411590
2,69440,0.379169,0.888954,0.346940
2,69456,0.323111,0.851372,0.203931
2,69472,0.325102,0.898875,0.275449
2,69488,0.375572,0.873967,0.347607
2,69504,0.430767,0.890805,0.328247
2,69520,0.449716,0.894671,0.380931
2,69536,0.363518,0.873346,0.362563
2,69552,0.402880,0.861049,0.314186
2,69568,0.479777,0.867772,0.339101
2,69584,0.431542,0.878282,0.342743
2,69600,0.410245,0.878587,0.356905
2,69616,0.399566,0.872146,0.365862
2,69632,0.450188,0.897325,0.383884
2,262160,0.201684,0.514246,0.177908
2,262176,0.256617,0.442028,0.110213
2,262192,0.265293,0.419260,0.104340
2,262208,0.266497,0.365309,0.084811
2,262224,0.217768,0.364554,0.050082
2,262240,0.134704,0.371191,-0.003077
2,262256,0.068535,0.396941,0.028325
2,262272,0.135097,0.442540,0.109963
2,262288,0.117332,0.497562,0.111575
2,262304,0.045013,0.432345,0.083574
2,262320,0.039826,0.488130,0.054143
2,262336,0.128373,0.489226,0.062463
2,262352,0.162503,0.490559,0.030656
2,262368,0.173953,0.490174,0.078016
2,262384,0.207579,0.489826,0.100847
2,262400,0.215035,0.505153,0.158706
2,262416,0.209507,0.484699,0.193170
2,262432,0.198259,0.487685,0.161257
2,262448,0.250432,0.463231,0.142036
2,262464,0.230429,0.505517,0.135209
2,262480,0.115302,0.573842,0.185649
2,262496,0.109287,0.510828,0.147192
2,262512,0.152993,0.532411,0.176328
2,262528,0.195200,0.499424,0.171022
2,262544,0.178108,0.533667,0.183178
2,262560,0.178355,0.466659,0.172267
2,262576,0.170728,0.485805,0.131907
2,262592,0.138554,0.475600,0.026801
2,262608,0.200942,0.540308,-0.010064
2,262624,0.171143,0.583589,0.034446
2,262640,0.143114,0.545493,0.049699
2,262656,0.067649,0.477768,0.053976
2,262672,0.066058,0.450562,0.089132
2,262688,0.096095,0.405879,0.089728
2,262704,0.145582,0.450457,0.037695
2,262720,0.103338,0.451684,0.115457
2,262736,0.117645,0.480255,0.134787
2,262752,0.164739,0.490080,0.100684
2,262768,0.144752,0.502305,0.017221
2,262784,0.101503,0.604525,0.030398
2,262800,0.077005,0.547609,0.024939
2,262816,0.061173,0.464183,0.003806
2,262832,0.164605,0.430401,0.056940
2,262848,0.196051,0.418299,0.109698
2,262864,0.199350,0.361483,0.101571
2,262880,0.215129,0.428573,0.051794
2,262896,0.122576,0.424138,0.047002
2,262912,0.157045,0.352145,-0.022016
2,262928,0.203434,0.417029,-0.063484
2,262944,0.188149,0.411749,-0.142310
2,262960,0.163103,0.475257,-0.102358
2,262976,0.200182,0.508178,-0.018885
2,262992,0.216748,0.489924,-0.002700
2,263008,0.233378,0.457093,0.017311
2,263024,0.233378,0.501270,0.060354
2,263040,0.297883,0.543215,0.107182
2,263056,0.246393,0.549284,-0.005895
2,263072,0.255741,0.569827,-0.040365
2,263088,0.241952,0.427908,-0.047540
2,263104,0.292092,0.522729,0.030858
2,263120,0.266343,0.489382,-0.099232
2,263136,0.281686,0.468949,0.087397
2,263152,0.244391,0.417019,-0.013084
2,263168,0.184852,0.373293,0.038961
2,263184,0.239980,0.310996,0.016061
2,263200,0.198635,0.364241,0.008454
2,263216,0.202462,0.379250,-0.052270
2,263232,0.212909,0.419039,0.063361
2,263248,0.262991,0.423508,0.109512
2,263264,0.319136,0.511546,0.296379
2,263280,0.324657,0.487692,0.217293
2,263296,0.309640,0.434355,0.267321
2,263312,0.271146,0.447045,0.223132
2,263328,0.176606,0.475579,0.099503
2,263344,0.140262,0.501329,0.109228
2,263360,0.187720,0.527160,0.112310
2,263376,0.149523,0.559003,0.187419
2,263392,0.178707,0.583827,0.084438
2,263408,0.199247,0.589355,0.143432
2,263424,0.146654,0.538638,0.011059
2,263440,0.142480,0.595222,0.129615
2,263456,0.175689,0.540814,0.099065
2,263472,0.204068,0.555881,0.145973
2,263488,0.198393,0.569768,0.172327
2,263504,0.273247,0.585600,0.248510
2,263520,0.176407,0.576227,0.299889
2,263536,0.193158,0.576660,0.294345
2,263552,0.166008,0.612920,0.263276
2,263568,0.134879,0.574278,0.170570
2,263584,0.148813,0.587415,0.217775
2,263600,0.240617,0.597938,0.283140
2,263616,0.223473,0.570950,0.205211
2,263632,0.207060,0.531608,0.192886
2,263648,0.222791,0.500132,0.200515
2,263664,0.257224,0.523361,0.169063
2,263680,0.223131,0.509174,0.053993
2,263696,0.170329,0.538223,0.123176
2,263712,0.233461,0.502989,0.244378
2,263728,0.225418,0.484207,0.278855
2,263744,0.269774,0.476816,0.303573
2,263760,0.193772,0.490785,0.279090
2,263776,0.163505,0.411071,0.213303
2,263792,0.146284,0.397308,0.171278
2,263808,0.202904,0.378452,0.258637
2,263824,0.197429,0.397480,0.273641
2,263840,0.103686,0.364394,0.171938
2,263856,0.013232,0.390325,0.068276
2,263872,0.042991,0.396466,0.149607
2,263888,0.153982,0.441137,0.148085
2,263904,0.148208,0.420123,0.213182
2,263920,0.215100,0.417982,0.178468
2,263936,0.199902,0.446838,-0.003937
2,263952,0.134238,0.426167,-0.113099
2,263968,0.157540,0.568081,0.013775
2,263984,0.158107,0.529841,0.019651
2,264000,0.162004,0.468207,0.051861
