disorder,step,phi_a,phi_b,q12
2,263680,0.849640,0.829014,0.839405
2,263696,0.835653,0.799018,0.817889
2,263712,0.822261,0.795930,0.858728
2,263728,0.840698,0.764563,0.836632
2,263744,0.845663,0.760896,0.852147
2,263760,0.833786,0.767487,0.895204
2,263776,0.843436,0.800334,0.903021
2,263792,0.817456,0.792217,0.886375
2,263808,0.812705,0.768445,0.849836
2,263824,0.858453,0.789933,0.889797
2,263840,0.836479,0.813321,0.860376
2,263856,0.841779,0.834553,0.899197
2,263872,0.849233,0.815516,0.893324
2,263888,0.842588,0.832916,0.897164
2,263904,0.842035,0.861318,0.912587
2,263920,0.820192,0.835387,0.913988
2,263936,0.812360,0.849531,0.881812
2,263952,0.822374,0.846753,0.896635
2,263968,0.827064,0.836800,0.893756
2,263984,0.843429,0.858279,0.898076
2,264000,0.853771,0.825173,0.924585
2,264016,0.854302,0.814001,0.908231
2,264032,0.880011,0.803462,0.922237
2,264048,0.850472,0.827145,0.901763
2,264064,0.852490,0.843783,0.902323
2,264080,0.835116,0.846686,0.901970
2,264096,0.806169,0.856428,0.885926
2,264112,0.828578,0.842038,0.906105
2,264128,0.811489,0.833193,0.903290
2,264144,0.796567,0.814824,0.884717
2,264160,0.798107,0.826723,0.904759
2,264176,0.816909,0.836524,0.924394
2,264192,0.821602,0.798745,0.919081
2,264208,0.826217,0.801739,0.903101
2,264224,0.792605,0.753194,0.899562
2,264240,0.805488,0.782233,0.910411
2,264256,0.830283,0.814276,0.883469
2,264272,0.835849,0.797847,0.892068
2,264288,0.820367,0.803395,0.870891
2,264304,0.854298,0.826955,0.853911
2,264320,0.893208,0.811719,0.865843
2,264336,0.881754,0.826321,0.888851
2,264352,0.862834,0.837399,0.881811
2,264368,0.839777,0.862963,0.885452
2,264384,0.831353,0.832073,0.885865
2,264400,0.834562,0.834755,0.923538
2,264416,0.834735,0.847768,0.926016
2,264432,0.830175,0.862465,0.905395
2,264448,0.807502,0.848259,0.885180
2,264464,0.802938,0.823436,0.874454
2,264480,0.802696,0.802914,0.883057
2,264496,0.799148,0.815008,0.866793
2,264512,0.819641,0.830327,0.863879
2,264528,0.821281,0.831025,0.862542
2,264544,0.803257,0.880459,0.879397
2,264560,0.842689,0.889676,0.896553
2,264576,0.791859,0.862552,0.878773
2,264592,0.768904,0.856737,0.879488
2,264608,0.778538,0.841803,0.841903
2,264624,0.795726,0.839297,0.831923
2,264640,0.783472,0.840769,0.851911
2,264656,0.784094,0.839999,0.850674
2,264672,0.786559,0.823808,0.876371
2,264688,0.791754,0.819112,0.880136
2,264704,0.803182,0.814796,0.902319
2,264720,0.795869,0.824003,0.921888
2,264736,0.799141,0.827010,0.929822
2,264752,0.829016,0.833931,0.887633
2,264768,0.842481,0.841609,0.919931
2,264784,0.825183,0.822511,0.905415
2,264800,0.860629,0.819014,0.878433
2,264816,0.851546,0.824838,0.872795
2,264832,0.825499,0.817176,0.898811
2,264848,0.820757,0.848508,0.867751
2,264864,0.815178,0.863098,0.872983
2,264880,0.843580,0.852977,0.888686
2,264896,0.827756,0.845784,0.898550
2,264912,0.827756,0.830801,0.916731
2,264928,0.810132,0.840616,0.888071
2,264944,0.805529,0.841068,0.881557
2,264960,0.813682,0.829986,0.873025
2,264976,0.837386,0.841075,0.913652
2,264992,0.843723,0.844793,0.923104
2,265008,0.841765,0.829725,0.902030
2,265024,0.846871,0.836640,0.918908
2,265040,0.837581,0.843959,0.915286
2,265056,0.800324,0.835689,0.890962
2,265072,0.825200,0.870284,0.884755
2,265088,0.802800,0.887162,0.887424
2,265104,0.802715,0.867588,0.873193
2,265120,0.833931,0.853017,0.860501
2,265136,0.812088,0.828896,0.884433
2,265152,0.829754,0.834919,0.900022
2,265168,0.834577,0.796207,0.880967
2,265184,0.859995,0.788446,0.877587
2,265200,0.831738,0.798742,0.888206
2,265216,0.841839,0.787556,0.864089
2,265232,0.805100,0.808357,0.880997
2,265248,0.767378,0.829786,0.873559
2,265264,0.796587,0.821209,0.869442
2,265280,0.800211,0.819509,0.879301
2,265296,0.782675,0.809776,0.875318
2,265312,0.780319,0.776166,0.920268
2,265328,0.786988,0.792622,0.921899
2,265344,0.809337,0.836879,0.917371
2,265360,0.798615,0.846982,0.895720
2,265376,0.801577,0.844479,0.895861
2,265392,0.791612,0.821416,0.893849
2,265408,0.798007,0.837385,0.885997
2,265424,0.836912,0.851832,0.880693
2,265440,0.847691,0.847749,0.890167
2,265456,0.842777,0.816154,0.855559
2,265472,0.829760,0.811693,0.854488
2,265488,0.820589,0.829829,0.882408
2,265504,0.815265,0.859832,0.865268
2,265520,0.805120,0.861682,0.883926
2,265536,0.816107,0.857001,0.902506
2,265552,0.798576,0.829246,0.918282
2,265568,0.800646,0.814393,0.929530
2,265584,0.793747,0.807302,0.925093
2,265600,0.799224,0.814243,0.883290
2,265616,0.805528,0.828694,0.873110
2,265632,0.799838,0.814361,0.870316
2,265648,0.808312,0.812210,0.888816
2,265664,0.800999,0.809061,0.890435
2,265680,0.830168,0.813075,0.883041
2,265696,0.837487,0.841975,0.885872
2,265712,0.849906,0.847419,0.897521
2,265728,0.853246,0.826035,0.892366
2,265744,0.887370,0.798711,0.908285
2,265760,0.849555,0.810293,0.895741
2,265776,0.826833,0.803657,0.927902
2,265792,0.829308,0.837389,0.926170
2,265808,0.815253,0.840149,0.920358
2,265824,0.811848,0.809571,0.920482
2,265840,0.799719,0.821930,0.908654
2,265856,0.823316,0.846279,0.877459
2,265872,0.789615,0.814192,0.871457
2,265888,0.789615,0.806700,0.869091
2,265904,0.808002,0.801450,0.863778
2,265920,0.812297,0.785553,0.872737
2,265936,0.793464,0.790483,0.885643
2,265952,0.814972,0.783772,0.858653
2,265968,0.830724,0.775532,0.870805
2,265984,0.836991,0.818142,0.875241
2,266000,0.805852,0.811788,0.865040
2,266016,0.801908,0.822388,0.883450
2,266032,0.815746,0.849972,0.875589
2,266048,0.800098,0.868165,0.878161
2,266064,0.794735,0.869966,0.882561
2,266080,0.797193,0.827589,0.851171
2,266096,0.784674,0.845113,0.849276
2,266112,0.817420,0.864335,0.868616
2,266128,0.843599,0.839524,0.872839
2,266144,0.815717,0.852893,0.926167
2,266160,0.819303,0.872325,0.915683
2,266176,0.803455,0.839553,0.873297
2,266192,0.835887,0.826613,0.885459
2,266208,0.821544,0.843540,0.910045
2,266224,0.792235,0.851442,0.798270
2,266240,0.808540,0.868927,0.819618
3,16400,0.832463,0.828336,0.864782
3,16416,0.839161,0.817572,0.840291
3,16432,0.839860,0.794008,0.833923
3,16448,0.832995,0.794877,0.816027
3,16464,0.855678,0.816360,0.808246
3,16480,0.840728,0.813979,0.802485
3,16496,0.834393,0.817571,0.852188
3,16512,0.834886,0.823066,0.827247
3,16528,0.841639,0.868982,0.865037
3,16544,0.830760,0.846311,0.870484
3,16560,0.836384,0.841543,0.856351
3,16576,0.854780,0.819744,0.881711
3,16592,0.835306,0.824987,0.897064
3,16608,0.844251,0.808906,0.920444
3,16624,0.832021,0.839118,0.905338
3,16640,0.824363,0.868598,0.905723
3,16656,0.844245,0.851992,0.882598
3,16672,0.866168,0.847734,0.849275
3,16688,0.867492,0.861946,0.855327
3,16704,0.877181,0.864818,0.845566
3,16720,0.874594,0.888600,0.878775
3,16736,0.881682,0.882144,0.869660
3,16752,0.901178,0.891252,0.869488
3,16768,0.887227,0.825810,0.855088
3,16784,0.866944,0.844457,0.885091
3,16800,0.875817,0.854851,0.883763
3,16816,0.897899,0.840776,0.888203
3,16832,0.904034,0.821905,0.870481
3,16848,0.862093,0.834069,0.853954
3,16864,0.871358,0.858536,0.875673
3,16880,0.857970,0.854484,0.873563
3,16896,0.889191,0.848267,0.866479
3,16912,0.882186,0.822349,0.846397
3,16928,0.836719,0.811767,0.835731
3,16944,0.842478,0.801820,0.844889
3,16960,0.847689,0.807857,0.871945
3,16976,0.842834,0.825087,0.863324
3,16992,0.863851,0.856833,0.900141
3,17008,0.852763,0.862696,0.921502
3,17024,0.843301,0.896046,0.894608
3,17040,0.855741,0.892153,0.875555
3,17056,0.818716,0.905066,0.857665
3,17072,0.839308,0.901248,0.860216
3,17088,0.849025,0.880344,0.869767
3,17104,0.853560,0.869441,0.873869
3,17120,0.833503,0.845324,0.871256
3,17136,0.805990,0.828645,0.829531
3,17152,0.786581,0.848473,0.814272
3,17168,0.783484,0.824265,0.817643
3,17184,0.806687,0.827920,0.765779
3,17200,0.799717,0.835364,0.803911
3,17216,0.823194,0.827162,0.818713
3,17232,0.839597,0.845395,0.815971
3,17248,0.863489,0.855383,0.836353
3,17264,0.854031,0.852812,0.836165
3,17280,0.853682,0.860596,0.813306
3,17296,0.860679,0.856543,0.862328
3,17312,0.883614,0.859142,0.890986
3,17328,0.869218,0.839017,0.920345
3,17344,0.880798,0.856249,0.898520
3,17360,0.866714,0.896492,0.908281
3,17376,0.877932,0.897551,0.893154
3,17392,0.838192,0.861180,0.869253
3,17408,0.817912,0.899011,0.870056
3,17424,0.850857,0.884947,0.867427
3,17440,0.863587,0.864451,0.822531
3,17456,0.845070,0.875111,0.863185
3,17472,0.856608,0.865038,0.875445
3,17488,0.850534,0.866326,0.858721
3,17504,0.878831,0.850708,0.854918
3,17520,0.893302,0.871358,0.899422
3,17536,0.881329,0.865774,0.891528
3,17552,0.895083,0.901915,0.916276
3,17568,0.887401,0.893223,0.924731
3,17584,0.866524,0.887083,0.895968
3,17600,0.860343,0.874990,0.882481
3,17616,0.862915,0.867000,0.890212
3,17632,0.873653,0.850367,0.851990
3,17648,0.851252,0.854576,0.841045
3,17664,0.850000,0.870479,0.887892
3,17680,0.855958,0.871271,0.865761
3,17696,0.864508,0.875339,0.856210
3,17712,0.897904,0.857638,0.808698
3,17728,0.869972,0.852357,0.799940
3,17744,0.849896,0.842302,0.815848
3,17760,0.841389,0.873082,0.842665
3,17776,0.848912,0.831058,0.800649
3,17792,0.816880,0.833752,0.802507
3,17808,0.866738,0.822892,0.814292
3,17824,0.839433,0.869519,0.851434
3,17840,0.805478,0.861382,0.863486
3,17856,0.813569,0.882805,0.862384
3,17872,0.815345,0.875968,0.876092
3,17888,0.829222,0.872869,0.869181
3,17904,0.831560,0.891087,0.870767
3,17920,0.828659,0.915338,0.864933
3,17936,0.824681,0.879875,0.864636
3,17952,0.865001,0.869300,0.874937
3,17968,0.821949,0.848727,0.835253
3,17984,0.834864,0.861289,0.825165
3,18000,0.864912,0.863676,0.879901
3,18016,0.859071,0.855232,0.880670
3,18032,0.871412,0.858829,0.875065
3,18048,0.870152,0.839403,0.878750
3,18064,0.874225,0.818814,0.880832
3,18080,0.811985,0.856079,0.897368
3,18096,0.828025,0.871912,0.901994
3,18112,0.816995,0.856718,0.885549
3,18128,0.816512,0.846359,0.900841
3,18144,0.832355,0.858572,0.850214
3,18160,0.843454,0.872284,0.839685
3,18176,0.831551,0.848953,0.842250
3,18192,0.866190,0.811536,0.886662
3,18208,0.877288,0.853319,0.888930
3,18224,0.869213,0.857044,0.860154
3,18240,0.862417,0.843072,0.842195
3,18256,0.826625,0.860435,0.820348
3,18272,0.837513,0.867051,0.868924
3,18288,0.793820,0.865556,0.836351
3,18304,0.785951,0.872653,0.843248
3,18320,0.788418,0.883620,0.876488
3,18336,0.799066,0.914990,0.844637
3,18352,0.832640,0.896189,0.875201
3,18368,0.829824,0.871928,0.840195
3,18384,0.825981,0.856532,0.834697
3,18400,0.822520,0.849394,0.818831
3,18416,0.803652,0.839040,0.758501
3,18432,0.812417,0.856453,0.819577
3,18448,0.783672,0.853122,0.797017
3,18464,0.800950,0.870688,0.835627
3,18480,0.789742,0.841373,0.870096
3,18496,0.757190,0.839077,0.901128
3,18512,0.758205,0.851432,0.870928
3,18528,0.800586,0.842362,0.883942
3,18544,0.785847,0.860945,0.857174
3,18560,0.782711,0.867404,0.866527
3,18576,0.777003,0.885534,0.812233
3,18592,0.785469,0.880386,0.861444
3,18608,0.792626,0.843487,0.824723
3,18624,0.782554,0.884508,0.816509
3,18640,0.781813,0.863882,0.804239
3,18656,0.793446,0.847268,0.757195
3,18672,0.789665,0.831072,0.781568
3,18688,0.782598,0.847868,0.719601
3,18704,0.778597,0.847213,0.769025
3,18720,0.742401,0.875124,0.739568
3,18736,0.739418,0.842231,0.762572
3,18752,0.759225,0.843917,0.789760
3,18768,0.751847,0.816560,0.780477
3,18784,0.796464,0.816472,0.851726
3,18800,0.765895,0.815023,0.812777
3,18816,0.747462,0.806219,0.782100
3,18832,0.767158,0.836037,0.817120
3,18848,0.780252,0.856070,0.789556
3,18864,0.746664,0.848533,0.730882
3,18880,0.737537,0.833249,0.711401
3,18896,0.731806,0.828451,0.808436
3,18912,0.751416,0.835919,0.809767
3,18928,0.781693,0.846033,0.804614
3,18944,0.754792,0.875009,0.817929
3,18960,0.761861,0.868081,0.755307
3,18976,0.796019,0.867790,0.781263
3,18992,0.812063,0.871087,0.834088
3,19008,0.789907,0.859364,0.815462
3,19024,0.803168,0.831599,0.804996
3,19040,0.813764,0.861472,0.817988
3,19056,0.817957,0.850817,0.822045
3,19072,0.808084,0.846261,0.821935
3,19088,0.800313,0.853072,0.833321
3,19104,0.808616,0.838804,0.798071
3,19120,0.814890,0.853472,0.828972
3,19136,0.847615,0.861351,0.796708
3,19152,0.850022,0.871088,0.806595
3,19168,0.839354,0.907072,0.819224
3,19184,0.816470,0.918110,0.853438
3,19200,0.798256,0.902494,0.848446
3,19216,0.768966,0.884340,0.791605
3,19232,0.756263,0.878320,0.780395
3,19248,0.792491,0.888813,0.836813
3,19264,0.794137,0.836064,0.851761
3,19280,0.790623,0.857633,0.848956
3,19296,0.797257,0.862620,0.845961
3,19312,0.804623,0.862421,0.818566
3,19328,0.800229,0.863869,0.777034
3,19344,0.794589,0.859117,0.745003
3,19360,0.798710,0.870379,0.791270
3,19376,0.814333,0.877287,0.818536
3,19392,0.817389,0.876747,0.838181
3,19408,0.784658,0.859117,0.806804
3,19424,0.799827,0.871720,0.852542
3,19440,0.771610,0.840707,0.829508
3,19456,0.739300,0.844992,0.788194
3,19472,0.762780,0.848915,0.789697
3,19488,0.794746,0.842762,0.796345
3,19504,0.794287,0.830689,0.796566
3,19520,0.798434,0.844796,0.792200
3,19536,0.787166,0.891610,0.803914
3,19552,0.791916,0.850022,0.805181
3,19568,0.804280,0.839145,0.829963
3,19584,0.804764,0.849361,0.851312
3,19600,0.781902,0.860814,0.826166
3,19616,0.837808,0.876490,0.859641
3,19632,0.759820,0.848362,0.832453
3,19648,0.755430,0.834586,0.817626
3,19664,0.841822,0.848941,0.883795
3,19680,0.832106,0.850665,0.902542
3,19696,0.787200,0.839165,0.901754
3,19712,0.746028,0.823873,0.883467
3,19728,0.795200,0.833167,0.876610
3,19744,0.806447,0.836171,0.849050
3,19760,0.791397,0.830085,0.839927
3,19776,0.800862,0.843791,0.840847
3,19792,0.787075,0.867045,0.821037
3,19808,0.786126,0.831488,0.841351
3,19824,0.804857,0.869927,0.866749
3,19840,0.776007,0.885730,0.829248
3,19856,0.776607,0.882745,0.864375
3,19872,0.765952,0.866612,0.892710
3,19888,0.775614,0.837007,0.857491
3,19904,0.811486,0.824991,0.847923
3,19920,0.795405,0.797919,0.812790
3,19936,0.743324,0.836425,0.823657
3,19952,0.761484,0.855476,0.839200
3,19968,0.759243,0.858478,0.856470
3,19984,0.742935,0.880215,0.832264
3,20000,0.773344,0.874008,0.890087
3,20016,0.781524,0.857408,0.891469
3,20032,0.819866,0.871300,0.886286
3,20048,0.827462,0.845631,0.845130
3,20064,0.806115,0.822539,0.898675
3,20080,0.847540,0.824950,0.875110
3,20096,0.849055,0.842942,0.880081
3,20112,0.855174,0.841992,0.860174
3,20128,0.859002,0.845951,0.886045
3,20144,0.886362,0.858749,0.910262
3,20160,0.886124,0.826344,0.910468
3,20176,0.877125,0.854419,0.896390
3,20192,0.867052,0.856038,0.887097
3,20208,0.861128,0.877422,0.903338
3,20224,0.877706,0.876110,0.884073
3,20240,0.868639,0.854259,0.858862
3,20256,0.865750,0.849373,0.871121
3,20272,0.871262,0.831878,0.854195
3,20288,0.853538,0.833740,0.852757
3,20304,0.862222,0.826526,0.838616
3,20320,0.883080,0.843344,0.891243
3,20336,0.886019,0.844926,0.877896
3,20352,0.868826,0.838530,0.863460
3,20368,0.902148,0.824975,0.842221
3,20384,0.887356,0.844396,0.854730
3,20400,0.880516,0.848158,0.834447
3,20416,0.891272,0.843734,0.828261
3,20432,0.906218,0.863659,0.834817
3,20448,0.866739,0.863225,0.881923
3,20464,0.866977,0.864007,0.886595
3,20480,0.884375,0.878164,0.876108
3,65552,0.852072,0.899905,0.886544
3,65568,0.880659,0.898722,0.906295
3,65584,0.885381,0.883890,0.886473
3,65600,0.861875,0.888984,0.843660
3,65616,0.863781,0.892935,0.865324
3,65632,0.887025,0.891744,0.859935
3,65648,0.871253,0.883768,0.850297
3,65664,0.865763,0.883231,0.838801
3,65680,0.842404,0.868496,0.869955
3,65696,0.856892,0.864344,0.901088
3,65712,0.886104,0.857355,0.853188
3,65728,0.882071,0.871984,0.887385
3,65744,0.855165,0.854181,0.872582
3,65760,0.851381,0.858619,0.890221
3,65776,0.883298,0.858515,0.883459
3,65792,0.833808,0.841153,0.873670
3,65808,0.833284,0.813265,0.888041
3,65824,0.826439,0.779957,0.855455
3,65840,0.871107,0.795612,0.871716
3,65856,0.846314,0.824765,0.899138
3,65872,0.863690,0.810165,0.838299
3,65888,0.893201,0.813444,0.853802
3,65904,0.903906,0.818638,0.861008
3,65920,0.900939,0.826981,0.873723
3,65936,0.909304,0.838140,0.886368
3,65952,0.877854,0.858105,0.910740
3,65968,0.859922,0.884831,0.895537
3,65984,0.885369,0.888872,0.895741
3,66000,0.890183,0.882148,0.902304
3,66016,0.880826,0.877561,0.901856
3,66032,0.903499,0.886942,0.903558
3,66048,0.906230,0.882986,0.908162
3,66064,0.878296,0.869421,0.896890
3,66080,0.842005,0.886694,0.858460
3,66096,0.851087,0.870166,0.893854
3,66112,0.848137,0.885479,0.843910
3,66128,0.865948,0.908254,0.858122
3,66144,0.838957,0.902742,0.821925
3,66160,0.841834,0.839665,0.799030
3,66176,0.851636,0.839272,0.837108
3,66192,0.855600,0.835071,0.792662
3,66208,0.854167,0.833949,0.843048
3,66224,0.849918,0.831023,0.848300
3,66240,0.873112,0.840456,0.839833
3,66256,0.902924,0.841137,0.888641
3,66272,0.892552,0.841794,0.874604
3,66288,0.895454,0.843712,0.868378
3,66304,0.870119,0.831351,0.851808
3,66320,0.873683,0.855784,0.875179
3,66336,0.860151,0.854913,0.866708
3,66352,0.865041,0.824032,0.853064
3,66368,0.849818,0.816999,0.831809
3,66384,0.851537,0.800057,0.808209
3,66400,0.821015,0.829585,0.834889
3,66416,0.820294,0.834755,0.857033
3,66432,0.867746,0.858546,0.896136
3,66448,0.853103,0.834517,0.890039
3,66464,0.863615,0.822039,0.872162
3,66480,0.847236,0.864600,0.882796
3,66496,0.843141,0.862410,0.878361
3,66512,0.846723,0.872497,0.899956
3,66528,0.847917,0.851870,0.857695
3,66544,0.860236,0.824568,0.885875
3,66560,0.849749,0.821824,0.873376
3,66576,0.852528,0.818074,0.915806
3,66592,0.836209,0.827004,0.899736
3,66608,0.842323,0.828808,0.878387
3,66624,0.865639,0.840991,0.855206
3,66640,0.875446,0.802178,0.801229
3,66656,0.868485,0.812715,0.827415
3,66672,0.863504,0.817124,0.856751
3,66688,0.874600,0.823648,0.866574
3,66704,0.845951,0.830978,0.879871
3,66720,0.851664,0.862095,0.870759
3,66736,0.853083,0.821146,0.871295
3,66752,0.852540,0.808966,0.851168
3,66768,0.844641,0.803330,0.864505
3,66784,0.840540,0.824300,0.859231
3,66800,0.873868,0.819494,0.860574
3,66816,0.850329,0.811698,0.877803
3,66832,0.824172,0.820934,0.852395
3,66848,0.832856,0.822773,0.894356
3,66864,0.826275,0.856817,0.860456
3,66880,0.831654,0.848849,0.851360
3,66896,0.829116,0.857443,0.870391
3,66912,0.847652,0.855067,0.868896
3,66928,0.860328,0.841131,0.894105
3,66944,0.860888,0.805680,0.829153
3,66960,0.844020,0.817372,0.867301
3,66976,0.843640,0.822245,0.909658
3,66992,0.837646,0.770143,0.843199
3,67008,0.877463,0.801932,0.829546
3,67024,0.875095,0.821276,0.825953
3,67040,0.853398,0.839771,0.839273
3,67056,0.864529,0.860262,0.823457
3,67072,0.868497,0.854419,0.836452
3,67088,0.889425,0.850496,0.843678
3,67104,0.855789,0.818290,0.838214
3,67120,0.852784,0.819952,0.825077
3,67136,0.860559,0.849839,0.848208
3,67152,0.878534,0.848287,0.886970
3,67168,0.883798,0.860738,0.900801
3,67184,0.882747,0.833542,0.897381
3,67200,0.891426,0.851801,0.881755
3,67216,0.880404,0.856678,0.880820
3,67232,0.887468,0.835547,0.895208
3,67248,0.884544,0.816178,0.867722
3,67264,0.861876,0.810303,0.838873
3,67280,0.850754,0.794479,0.826919
3,67296,0.840502,0.795857,0.819440
3,67312,0.854958,0.807488,0.857911
3,67328,0.809635,0.813069,0.841910
3,67344,0.821441,0.855633,0.875443
3,67360,0.816411,0.849412,0.845385
3,67376,0.842757,0.861852,0.866208
3,67392,0.820940,0.858231,0.847785
3,67408,0.812164,0.859991,0.836930
3,67424,0.819941,0.874469,0.866568
3,67440,0.849373,0.853812,0.901594
3,67456,0.861111,0.864587,0.909280
3,67472,0.883121,0.818216,0.855018
3,67488,0.869434,0.804530,0.820965
3,67504,0.883675,0.796930,0.802875
3,67520,0.867461,0.788526,0.758332
3,67536,0.870133,0.806186,0.780294
3,67552,0.856328,0.783338,0.805334
3,67568,0.851162,0.793630,0.828096
3,67584,0.853418,0.808468,0.853353
3,67600,0.857350,0.833066,0.870149
3,67616,0.861053,0.850845,0.912285
3,67632,0.855732,0.838362,0.926851
3,67648,0.872513,0.870932,0.897173
3,67664,0.852721,0.876204,0.888332
3,67680,0.843573,0.835256,0.861865
3,67696,0.825930,0.849384,0.826788
3,67712,0.840865,0.831856,0.847284
3,67728,0.869513,0.801555,0.857789
3,67744,0.843013,0.789718,0.857839
3,67760,0.862698,0.778488,0.840797
3,67776,0.842939,0.775711,0.870515
3,67792,0.846422,0.824209,0.863492
3,67808,0.852174,0.835618,0.850593
3,67824,0.844324,0.855077,0.854405
3,67840,0.839310,0.869419,0.851536
3,67856,0.846457,0.835446,0.799194
3,67872,0.878437,0.830099,0.797415
3,67888,0.853321,0.859705,0.815821
3,67904,0.856698,0.853043,0.848830
3,67920,0.816778,0.827989,0.843085
3,67936,0.820751,0.846829,0.862561
3,67952,0.824678,0.839023,0.877934
3,67968,0.826293,0.822424,0.876639
3,67984,0.861633,0.835169,0.864370
3,68000,0.840573,0.864564,0.849742
3,68016,0.832879,0.900580,0.865602
3,68032,0.799587,0.885057,0.875771
3,68048,0.810520,0.861317,0.877820
3,68064,0.786165,0.835024,0.892639
3,68080,0.829721,0.831597,0.861511
3,68096,0.831536,0.825813,0.885481
3,68112,0.821409,0.818426,0.881122
3,68128,0.813502,0.804610,0.847524
3,68144,0.829931,0.827508,0.844058
3,68160,0.829315,0.835046,0.845904
3,68176,0.856869,0.818543,0.838050
3,68192,0.840170,0.853004,0.857718
3,68208,0.863479,0.858704,0.863136
3,68224,0.876569,0.846086,0.877800
3,68240,0.873443,0.876034,0.856426
3,68256,0.840416,0.854321,0.827589
3,68272,0.831856,0.889140,0.851372
3,68288,0.853513,0.887348,0.862218
3,68304,0.822891,0.898183,0.847689
3,68320,0.837718,0.873836,0.840661
3,68336,0.844202,0.895980,0.836683
3,68352,0.841716,0.899785,0.829591
3,68368,0.854532,0.882900,0.784072
3,68384,0.850779,0.888700,0.782522
3,68400,0.839668,0.886930,0.788486
3,68416,0.846762,0.892350,0.834493
3,68432,0.844903,0.892592,0.842190
3,68448,0.854416,0.877272,0.847713
3,68464,0.849574,0.864701,0.848554
3,68480,0.838073,0.857408,0.899624
3,68496,0.834598,0.840723,0.913996
3,68512,0.832579,0.799124,0.877177
3,68528,0.850100,0.822599,0.883140
3,68544,0.845033,0.849039,0.875143
3,68560,0.825025,0.830984,0.849869
3,68576,0.828702,0.876763,0.882260
3,68592,0.841201,0.878798,0.872260
3,68608,0.839982,0.846429,0.866898
3,68624,0.841684,0.828621,0.827765
3,68640,0.837211,0.812483,0.857483
3,68656,0.845527,0.800548,0.851599
3,68672,0.864879,0.798902,0.867069
3,68688,0.853774,0.789122,0.830799
3,68704,0.846212,0.816378,0.786445
3,68720,0.842382,0.884985,0.810892
3,68736,0.844038,0.874977,0.827531
3,68752,0.871329,0.855104,0.841006
3,68768,0.899283,0.869910,0.836141
3,68784,0.882896,0.877021,0.835652
3,68800,0.855792,0.839009,0.845036
3,68816,0.835497,0.816643,0.823452
3,68832,0.867400,0.815924,0.826549
3,68848,0.857252,0.845228,0.850423
3,68864,0.845114,0.807156,0.861189
3,68880,0.862574,0.774697,0.866541
3,68896,0.869854,0.800816,0.889129
3,68912,0.865737,0.822498,0.858505
3,68928,0.857978,0.819077,0.817222
3,68944,0.833446,0.843395,0.819173
3,68960,0.870117,0.871151,0.864333
3,68976,0.867072,0.848737,0.867516
3,68992,0.891290,0.836939,0.874374
3,69008,0.883902,0.819473,0.860498
3,69024,0.852075,0.835277,0.868485
3,69040,0.838099,0.812310,0.849382
3,69056,0.864936,0.838293,0.843795
3,69072,0.866699,0.838519,0.866969
3,69088,0.881555,0.843801,0.864753
3,69104,0.884193,0.838223,0.883520
3,69120,0.851742,0.839602,0.833539
3,69136,0.862752,0.852797,0.859798
3,69152,0.884659,0.880716,0.859623
3,69168,0.887599,0.878851,0.793872
3,69184,0.885472,0.885756,0.812493
3,69200,0.883529,0.907147,0.851694
3,69216,0.866348,0.903833,0.856299
3,69232,0.858124,0.905373,0.877325
3,69248,0.841755,0.897436,0.877327
3,69264,0.861497,0.899334,0.898631
3,69280,0.843803,0.890077,0.868710
3,69296,0.857535,0.872344,0.871940
3,69312,0.858163,0.868713,0.898665
3,69328,0.830750,0.864976,0.897156
3,69344,0.859499,0.879070,0.888804
3,69360,0.853785,0.863429,0.898842
3,69376,0.839031,0.869250,0.862116
3,69392,0.813839,0.851493,0.835507
3,69408,0.831627,0.868861,0.862670
3,69424,0.820271,0.856421,0.860154
3,69440,0.808140,0.853207,0.885737
3,69456,0.806706,0.846988,0.871954
3,69472,0.794685,0.832508,0.858077
3,69488,0.764145,0.853118,0.865357
3,69504,0.821583,0.860885,0.806839
3,69520,0.821472,0.865975,0.803141
3,69536,0.840546,0.859981,0.795101
3,69552,0.830257,0.865327,0.846512
3,69568,0.875928,0.873564,0.901214
3,69584,0.877758,0.855738,0.867559
3,69600,0.890946,0.869006,0.870170
3,69616,0.873960,0.877780,0.888659
3,69632,0.882572,0.872147,0.872079
3,262160,0.300793,0.849979,0.410497
3,262176,0.305808,0.820824,0.462638
3,262192,0.344274,0.811902,0.445837
3,262208,0.338589,0.805086,0.411745
3,262224,0.345484,0.803934,0.459947
3,262240,0.354590,0.822128,0.491096
3,262256,0.469595,0.823535,0.564490
3,262272,0.468005,0.805453,0.544993
3,262288,0.409177,0.813713,0.535610
3,262304,0.394335,0.809804,0.506454
3,262320,0.394959,0.831359,0.490522
3,262336,0.437744,0.834511,0.472664
3,262352,0.430112,0.803144,0.425376
3,262368,0.429611,0.826740,0.451940
3,262384,0.449759,0.798804,0.560768
3,262400,0.470456,0.833823,0.507529
3,262416,0.463482,0.834520,0.512569
3,262432,0.414063,0.836719,0.503143
3,262448,0.399588,0.819866,0.445237
3,262464,0.381374,0.828682,0.435011
3,262480,0.421833,0.799096,0.519852
3,262496,0.387700,0.789256,0.492209
3,262512,0.406439,0.821319,0.504198
3,262528,0.362933,0.825463,0.491952
3,262544,0.384767,0.843371,0.564908
3,262560,0.329341,0.846143,0.518371
