disorder,step,phi_a,phi_b,q12
2,263840,0.146359,0.200748,-0.042250
2,263856,0.111292,0.323892,-0.053068
2,263872,0.137635,0.347733,-0.164386
2,263888,0.125806,0.390824,-0.084538
2,263904,0.104034,0.333375,0.018452
2,263920,0.183842,0.251764,-0.000787
2,263936,0.238508,0.288203,0.129469
2,263952,0.216507,0.280537,0.069763
2,263968,0.236540,0.319313,0.014929
2,263984,0.230644,0.228042,-0.015339
2,264000,0.267594,0.209732,0.056027
2,264016,0.214090,0.353303,0.081424
2,264032,0.229765,0.286567,-0.025970
2,264048,0.220354,0.345255,0.060563
2,264064,0.234721,0.287817,-0.015665
2,264080,0.204134,0.278987,0.028209
2,264096,0.204134,0.281491,0.007278
2,264112,0.281577,0.236659,0.002895
2,264128,0.268398,0.239817,0.085944
2,264144,0.246648,0.291023,-0.003720
2,264160,0.226205,0.324896,-0.001684
2,264176,0.256490,0.376234,0.134656
2,264192,0.215119,0.391631,0.155412
2,264208,0.169719,0.364195,0.147339
2,264224,0.090178,0.313729,0.164766
2,264240,0.230274,0.258867,0.190641
2,264256,0.200541,0.320882,0.119717
2,264272,0.202952,0.229056,0.122570
2,264288,0.233738,0.311489,0.121294
2,264304,0.189018,0.343657,0.100643
2,264320,0.159779,0.336056,0.079587
2,264336,0.182252,0.335781,0.055278
2,264352,0.156878,0.306901,0.092829
2,264368,0.116522,0.264130,0.027125
2,264384,0.178108,0.217162,0.113688
2,264400,0.126443,0.270993,0.224526
2,264416,0.195853,0.262525,0.101141
2,264432,0.187112,0.203003,0.034202
2,264448,0.140685,0.273464,0.215947
2,264464,0.078958,0.281949,0.090153
2,264480,0.025149,0.272533,0.099792
2,264496,0.041356,0.274288,0.080119
2,264512,0.059937,0.261153,0.150705
2,264528,0.082858,0.280857,0.118320
2,264544,0.116604,0.257861,0.156578
2,264560,0.173785,0.273217,0.214483
2,264576,0.194893,0.275673,0.227465
2,264592,0.195687,0.299055,0.206009
2,264608,0.170491,0.328760,0.181774
2,264624,0.200027,0.347897,0.211374
2,264640,0.201608,0.275899,0.108282
2,264656,0.209980,0.281311,0.164461
2,264672,0.172057,0.311307,-0.020837
2,264688,0.185575,0.383775,0.059179
2,264704,0.222265,0.309189,0.040800
2,264720,0.198126,0.239656,0.016709
2,264736,0.177767,0.265428,-0.010497
2,264752,0.161377,0.281524,0.018968
2,264768,0.140893,0.262969,-0.064193
2,264784,0.155266,0.287838,-0.036249
2,264800,0.103220,0.201603,-0.094015
2,264816,0.056851,0.072741,-0.002053
2,264832,0.085914,0.059281,-0.036922
2,264848,0.102355,0.119102,0.047374
2,264864,0.100538,0.122523,-0.024794
2,264880,0.161115,0.145608,-0.028314
2,264896,0.243257,0.162824,0.047934
2,264912,0.133544,0.129387,-0.083261
2,264928,0.046077,0.206432,0.075607
2,264944,0.115084,0.229544,-0.013646
2,264960,0.145925,0.208618,-0.058930
2,264976,0.113615,0.230401,-0.094714
2,264992,0.066929,0.317255,0.021476
2,265008,0.189075,0.287443,0.012866
2,265024,0.166526,0.224177,-0.041746
2,265040,0.120361,0.237034,0.057146
2,265056,0.134930,0.243359,-0.157705
2,265072,0.217472,0.253706,-0.099017
2,265088,0.192620,0.178944,-0.045918
2,265104,0.242261,0.171762,-0.012551
2,265120,0.234857,0.196706,0.003676
2,265136,0.162694,0.161728,-0.090799
2,265152,0.128723,0.199293,-0.117034
2,265168,0.192542,0.311419,-0.003864
2,265184,0.151433,0.333651,0.052122
2,265200,0.174737,0.282085,-0.037613
2,265216,0.150066,0.254950,0.007612
2,265232,0.131369,0.300998,0.042009
2,265248,0.147400,0.239838,-0.026409
2,265264,0.102868,0.215725,-0.032079
2,265280,0.118470,0.253473,0.018057
2,265296,0.169333,0.303900,0.003884
2,265312,0.199689,0.246282,-0.036259
2,265328,0.228777,0.245231,0.068503
2,265344,0.250612,0.218804,0.093654
2,265360,0.199964,0.254784,0.103452
2,265376,0.201856,0.280066,0.054678
2,265392,0.141694,0.291273,0.080260
2,265408,0.163365,0.280833,0.159382
2,265424,0.217784,0.343495,0.156509
2,265440,0.255256,0.299850,0.044572
2,265456,0.320016,0.408131,0.076139
2,265472,0.251021,0.346900,0.039363
2,265488,0.221266,0.331405,0.006931
2,265504,0.233789,0.323810,-0.052913
2,265520,0.178571,0.320825,-0.112583
2,265536,0.081952,0.305825,-0.026825
2,265552,0.040549,0.288397,0.076356
2,265568,0.057289,0.313174,0.021483
2,265584,0.093336,0.245340,0.009943
2,265600,0.158554,0.192336,-0.012044
2,265616,0.160039,0.195268,0.000590
2,265632,0.129174,0.222884,0.001153
2,265648,0.150458,0.327941,0.021327
2,265664,0.117417,0.305844,0.025626
2,265680,0.149763,0.256889,-0.033091
2,265696,0.043255,0.281197,-0.128605
2,265712,0.027060,0.271729,-0.015845
2,265728,0.157271,0.259811,0.078131
2,265744,0.192847,0.234575,0.037419
2,265760,0.210883,0.175895,0.123774
2,265776,0.230247,0.205827,0.040363
2,265792,0.212286,0.249596,0.076328
2,265808,0.176152,0.213982,0.027116
2,265824,0.093321,0.250553,0.061086
2,265840,-0.011943,0.240974,0.114723
2,265856,-0.084246,0.213974,0.061576
2,265872,-0.039070,0.287727,-0.029595
2,265888,-0.042919,0.289407,-0.047894
2,265904,0.018611,0.240534,-0.037148
2,265920,0.092253,0.207646,0.006998
2,265936,0.137339,0.154803,0.019004
2,265952,0.221689,0.171292,0.116993
2,265968,0.143819,0.189296,0.149960
2,265984,0.212276,0.151699,0.055915
2,266000,0.203887,0.235878,-0.001642
2,266016,0.281095,0.253178,0.016047
2,266032,0.240797,0.205439,-0.133198
2,266048,0.137948,0.180349,-0.088909
2,266064,0.211268,0.135776,-0.057603
2,266080,0.171797,0.202467,-0.047794
2,266096,0.172311,0.234190,-0.086098
2,266112,0.197828,0.224324,-0.170563
2,266128,0.141063,0.292525,-0.202230
2,266144,0.145271,0.252265,-0.148309
2,266160,0.145694,0.196271,-0.113305
2,266176,0.078664,0.223857,-0.072652
2,266192,0.086175,0.237122,-0.141057
2,266208,0.113741,0.267950,-0.118948
2,266224,0.158980,0.276736,-0.084060
2,266240,0.084839,0.319084,-0.133075
3,16400,0.848444,0.821774,0.803582
3,16416,0.840733,0.835284,0.851617
3,16432,0.838688,0.870526,0.837015
3,16448,0.836576,0.857985,0.834005
3,16464,0.825471,0.867939,0.823537
3,16480,0.810459,0.855318,0.855419
3,16496,0.822216,0.838854,0.874978
3,16512,0.803907,0.860976,0.870400
3,16528,0.800149,0.824253,0.852873
3,16544,0.808514,0.821828,0.795339
3,16560,0.822776,0.829825,0.818112
3,16576,0.853773,0.866090,0.860586
3,16592,0.839971,0.835456,0.835551
3,16608,0.851645,0.822857,0.847036
3,16624,0.832103,0.814125,0.848186
3,16640,0.857153,0.803841,0.832150
3,16656,0.884018,0.825025,0.852416
3,16672,0.878675,0.821253,0.843615
3,16688,0.853228,0.801997,0.858492
3,16704,0.834022,0.816746,0.884355
3,16720,0.836049,0.810991,0.875957
3,16736,0.848143,0.823698,0.810065
3,16752,0.873390,0.812291,0.827614
3,16768,0.849089,0.822779,0.869221
3,16784,0.805536,0.834486,0.839738
3,16800,0.779897,0.810158,0.820990
3,16816,0.796644,0.810792,0.879243
3,16832,0.797469,0.830862,0.833783
3,16848,0.788243,0.798161,0.867539
3,16864,0.805691,0.815430,0.865877
3,16880,0.804299,0.821746,0.855173
3,16896,0.790603,0.844306,0.826017
3,16912,0.793276,0.880636,0.847803
3,16928,0.798112,0.870705,0.842078
3,16944,0.807079,0.821210,0.833985
3,16960,0.790839,0.785127,0.803464
3,16976,0.779610,0.783075,0.799127
3,16992,0.793842,0.776485,0.831021
3,17008,0.829989,0.776485,0.799392
3,17024,0.844731,0.804124,0.833291
3,17040,0.812817,0.828354,0.825511
3,17056,0.799977,0.838687,0.806230
3,17072,0.785060,0.850051,0.870042
3,17088,0.780086,0.830240,0.846474
3,17104,0.798451,0.836679,0.896918
3,17120,0.809723,0.824889,0.851456
3,17136,0.816372,0.810979,0.872806
3,17152,0.846789,0.769909,0.841077
3,17168,0.825726,0.779755,0.804906
3,17184,0.806202,0.802633,0.876767
3,17200,0.819394,0.802859,0.859462
3,17216,0.805355,0.789813,0.863663
3,17232,0.816654,0.787890,0.842141
3,17248,0.801923,0.768393,0.831893
3,17264,0.812151,0.759042,0.831405
3,17280,0.797686,0.783067,0.820304
3,17296,0.763913,0.788691,0.824787
3,17312,0.759451,0.785767,0.866479
3,17328,0.781004,0.784212,0.843305
3,17344,0.752917,0.769822,0.844648
3,17360,0.761327,0.810730,0.852304
3,17376,0.742942,0.814776,0.837930
3,17392,0.772328,0.812232,0.885704
3,17408,0.770140,0.810071,0.864863
3,17424,0.766065,0.806861,0.861662
3,17440,0.752315,0.806477,0.832680
3,17456,0.733690,0.815565,0.849168
3,17472,0.745506,0.803798,0.825752
3,17488,0.800943,0.803040,0.862232
3,17504,0.836315,0.814838,0.876007
3,17520,0.840906,0.834088,0.875464
3,17536,0.826056,0.793484,0.855184
3,17552,0.791811,0.798510,0.822024
3,17568,0.795797,0.820960,0.820634
3,17584,0.815438,0.791206,0.824373
3,17600,0.833905,0.763982,0.819651
3,17616,0.819126,0.795595,0.874317
3,17632,0.824156,0.777754,0.859030
3,17648,0.851120,0.793616,0.879257
3,17664,0.823515,0.802674,0.899492
3,17680,0.859119,0.757034,0.902362
3,17696,0.806544,0.787526,0.878950
3,17712,0.832773,0.816430,0.870472
3,17728,0.819141,0.785402,0.859390
3,17744,0.829544,0.772223,0.826780
3,17760,0.841962,0.772266,0.828917
3,17776,0.829104,0.815030,0.869083
3,17792,0.824990,0.794425,0.847917
3,17808,0.849925,0.805266,0.844769
3,17824,0.817926,0.775712,0.850167
3,17840,0.826178,0.806054,0.864870
3,17856,0.812238,0.809945,0.871716
3,17872,0.811889,0.809654,0.848131
3,17888,0.764895,0.819612,0.844165
3,17904,0.838600,0.815069,0.875494
3,17920,0.836362,0.797303,0.852405
3,17936,0.833314,0.799413,0.817523
3,17952,0.844641,0.814502,0.840991
3,17968,0.843886,0.784389,0.795583
3,17984,0.805876,0.809491,0.814204
3,18000,0.812602,0.793452,0.808193
3,18016,0.801637,0.823634,0.850877
3,18032,0.790829,0.805730,0.842687
3,18048,0.797340,0.826369,0.815133
3,18064,0.831404,0.821830,0.851967
3,18080,0.825461,0.835345,0.838252
3,18096,0.815533,0.847773,0.858880
3,18112,0.827998,0.838124,0.866604
3,18128,0.810090,0.785248,0.874864
3,18144,0.826377,0.747893,0.851366
3,18160,0.868661,0.757253,0.857618
3,18176,0.853704,0.769479,0.863441
3,18192,0.808115,0.797364,0.834663
3,18208,0.790084,0.802457,0.850675
3,18224,0.785098,0.798918,0.812304
3,18240,0.818358,0.810666,0.794813
3,18256,0.811127,0.817007,0.824559
3,18272,0.823392,0.834997,0.795343
3,18288,0.763864,0.827454,0.815182
3,18304,0.787466,0.826217,0.883390
3,18320,0.810237,0.827379,0.829303
3,18336,0.831176,0.800311,0.831448
3,18352,0.827560,0.851598,0.828815
3,18368,0.824249,0.826342,0.814908
3,18384,0.818956,0.792234,0.830498
3,18400,0.807840,0.804452,0.829423
3,18416,0.825766,0.816007,0.838791
3,18432,0.840070,0.825663,0.820468
3,18448,0.844638,0.826937,0.849007
3,18464,0.829848,0.824053,0.877506
3,18480,0.819898,0.790920,0.828001
3,18496,0.819861,0.839164,0.825923
3,18512,0.810031,0.840132,0.852732
3,18528,0.793290,0.860521,0.838865
3,18544,0.821196,0.837992,0.812967
3,18560,0.817387,0.826491,0.791501
3,18576,0.818873,0.841698,0.820798
3,18592,0.817613,0.833380,0.863575
3,18608,0.807837,0.839885,0.853470
3,18624,0.811068,0.812217,0.872440
3,18640,0.794790,0.851044,0.844507
3,18656,0.781321,0.819728,0.843492
3,18672,0.787397,0.811433,0.863919
3,18688,0.783603,0.814828,0.876467
3,18704,0.786745,0.813290,0.860888
3,18720,0.824633,0.795268,0.850080
3,18736,0.807109,0.809555,0.841037
3,18752,0.796116,0.776219,0.830265
3,18768,0.794891,0.776171,0.866991
3,18784,0.807619,0.795907,0.848266
3,18800,0.798778,0.791185,0.819875
3,18816,0.774466,0.789599,0.752951
3,18832,0.772898,0.778713,0.774241
3,18848,0.791083,0.782461,0.828341
3,18864,0.772826,0.794040,0.842657
3,18880,0.742377,0.774618,0.820809
3,18896,0.756143,0.772794,0.817960
3,18912,0.744097,0.779815,0.809821
3,18928,0.749127,0.741448,0.787797
3,18944,0.712028,0.792710,0.801715
3,18960,0.757536,0.749166,0.805058
3,18976,0.753093,0.776582,0.872060
3,18992,0.751812,0.769336,0.845874
3,19008,0.807372,0.770515,0.864064
3,19024,0.776420,0.801714,0.872740
3,19040,0.798928,0.794643,0.834922
3,19056,0.800079,0.789323,0.842486
3,19072,0.810247,0.799572,0.844315
3,19088,0.836996,0.808816,0.854707
3,19104,0.784563,0.796210,0.871600
3,19120,0.799990,0.795736,0.902591
3,19136,0.812177,0.786472,0.896733
3,19152,0.857491,0.812279,0.853761
3,19168,0.845515,0.830030,0.895566
3,19184,0.840980,0.830934,0.845788
3,19200,0.827953,0.826770,0.837602
3,19216,0.808729,0.850744,0.827086
3,19232,0.842966,0.844923,0.843453
3,19248,0.835114,0.863038,0.818784
3,19264,0.826986,0.859113,0.829620
3,19280,0.768057,0.850726,0.816585
3,19296,0.776094,0.828864,0.808370
3,19312,0.783991,0.837092,0.825575
3,19328,0.814932,0.846461,0.833729
3,19344,0.815972,0.807015,0.862817
3,19360,0.821190,0.821687,0.856430
3,19376,0.813236,0.779332,0.864956
3,19392,0.807326,0.781482,0.872104
3,19408,0.821290,0.794889,0.868312
3,19424,0.823293,0.826587,0.861583
3,19440,0.849364,0.842016,0.853222
3,19456,0.843689,0.848303,0.817097
3,19472,0.817195,0.848075,0.792559
3,19488,0.841744,0.819526,0.838319
3,19504,0.847157,0.789306,0.837812
3,19520,0.847006,0.838022,0.887293
3,19536,0.818334,0.805049,0.838104
3,19552,0.791754,0.790215,0.846378
3,19568,0.765317,0.806086,0.814216
3,19584,0.815410,0.835598,0.873168
3,19600,0.776032,0.838778,0.875818
3,19616,0.777704,0.814551,0.838362
3,19632,0.770222,0.807453,0.841294
3,19648,0.808919,0.826611,0.837918
3,19664,0.819375,0.855163,0.812545
3,19680,0.838552,0.856014,0.844319
3,19696,0.866964,0.847258,0.861067
3,19712,0.849021,0.824236,0.880664
3,19728,0.848886,0.825918,0.851278
3,19744,0.870451,0.800407,0.846761
3,19760,0.861906,0.836398,0.874094
3,19776,0.868309,0.848304,0.886010
3,19792,0.871584,0.848808,0.823408
3,19808,0.838190,0.842990,0.873923
3,19824,0.835427,0.825751,0.867006
3,19840,0.840090,0.832151,0.819602
3,19856,0.832193,0.806779,0.870133
3,19872,0.815503,0.828989,0.836294
3,19888,0.812222,0.793985,0.876458
3,19904,0.857091,0.811788,0.909551
3,19920,0.846877,0.819986,0.889347
3,19936,0.856944,0.850574,0.871316
3,19952,0.862127,0.798682,0.842327
3,19968,0.868292,0.814518,0.843159
3,19984,0.863706,0.841830,0.841367
3,20000,0.857024,0.838630,0.835323
3,20016,0.852846,0.833273,0.823252
3,20032,0.824494,0.864896,0.861189
3,20048,0.835216,0.871236,0.925168
3,20064,0.842339,0.853241,0.886427
3,20080,0.819415,0.875154,0.874348
3,20096,0.824318,0.866052,0.854088
3,20112,0.799448,0.845824,0.853228
3,20128,0.812344,0.847636,0.822700
3,20144,0.819588,0.838130,0.820471
3,20160,0.799921,0.804183,0.807858
3,20176,0.779109,0.825285,0.828322
3,20192,0.819340,0.793626,0.827708
3,20208,0.818138,0.770859,0.815694
3,20224,0.807847,0.800700,0.831871
3,20240,0.796376,0.776932,0.854879
3,20256,0.802145,0.750329,0.880170
3,20272,0.821065,0.752645,0.884969
3,20288,0.845310,0.773202,0.865262
3,20304,0.841558,0.792754,0.867483
3,20320,0.840647,0.796139,0.889201
3,20336,0.823466,0.765388,0.881573
3,20352,0.826223,0.758384,0.862223
3,20368,0.831120,0.786948,0.821091
3,20384,0.820819,0.826710,0.842318
3,20400,0.835696,0.820329,0.868822
3,20416,0.836611,0.825618,0.869236
3,20432,0.858964,0.827074,0.859139
3,20448,0.848299,0.790528,0.858703
3,20464,0.815728,0.816872,0.880843
3,20480,0.821170,0.793862,0.879026
3,65552,0.459728,0.435126,0.234356
3,65568,0.504406,0.451796,0.302614
3,65584,0.422914,0.389754,0.320688
3,65600,0.402290,0.421749,0.372554
3,65616,0.428157,0.338452,0.277807
3,65632,0.456770,0.348233,0.229834
3,65648,0.423509,0.387428,0.232842
3,65664,0.403935,0.408555,0.275821
3,65680,0.364467,0.461855,0.277222
3,65696,0.414585,0.451734,0.320302
3,65712,0.351293,0.506084,0.207702
3,65728,0.346069,0.514520,0.240621
3,65744,0.388869,0.479107,0.388509
3,65760,0.438296,0.498821,0.424889
3,65776,0.458587,0.499257,0.359087
3,65792,0.419410,0.525264,0.360681
3,65808,0.447827,0.525264,0.415622
3,65824,0.344448,0.532013,0.358185
3,65840,0.385815,0.523940,0.292318
3,65856,0.425048,0.543497,0.266698
3,65872,0.469398,0.527558,0.365735
3,65888,0.474385,0.567347,0.426522
3,65904,0.493733,0.491893,0.381103
3,65920,0.492796,0.450760,0.310514
3,65936,0.469360,0.466992,0.320925
3,65952,0.430974,0.430405,0.327468
3,65968,0.399080,0.431161,0.291722
3,65984,0.428856,0.458795,0.307831
3,66000,0.436766,0.451509,0.339480
3,66016,0.426077,0.452526,0.228271
3,66032,0.375644,0.440707,0.216016
3,66048,0.455043,0.451197,0.283768
3,66064,0.488325,0.460476,0.301817
3,66080,0.498417,0.485896,0.425419
3,66096,0.408491,0.468993,0.381102
3,66112,0.306136,0.490165,0.287908
3,66128,0.344235,0.497240,0.384203
3,66144,0.345329,0.491191,0.396486
3,66160,0.431380,0.495959,0.364845
3,66176,0.445463,0.465663,0.421593
3,66192,0.387559,0.465663,0.410021
3,66208,0.387079,0.469365,0.383048
3,66224,0.399645,0.486361,0.336599
3,66240,0.333176,0.501188,0.309487
3,66256,0.356085,0.470370,0.278208
3,66272,0.459849,0.433588,0.338936
3,66288,0.445939,0.438783,0.329296
3,66304,0.427695,0.450235,0.232785
3,66320,0.381098,0.417589,0.352767
3,66336,0.411196,0.407224,0.283939
3,66352,0.416407,0.431037,0.214921
3,66368,0.484766,0.389198,0.169202
3,66384,0.486252,0.475272,0.232022
3,66400,0.467236,0.467587,0.303988
3,66416,0.458400,0.468286,0.192278
3,66432,0.487601,0.434254,0.090982
3,66448,0.514182,0.424826,0.132169
3,66464,0.474892,0.456548,0.201978
3,66480,0.447645,0.416129,0.154695
3,66496,0.428810,0.406278,0.213656
3,66512,0.473358,0.340806,0.206873
3,66528,0.477153,0.249019,0.179601
3,66544,0.518968,0.238290,0.194383
3,66560,0.529079,0.254883,0.291276
3,66576,0.552514,0.320604,0.310536
3,66592,0.516751,0.284264,0.233323
3,66608,0.494843,0.301556,0.255995
3,66624,0.523592,0.218346,0.224354
3,66640,0.508294,0.201096,0.236706
3,66656,0.575778,0.172842,0.148959
3,66672,0.614563,0.125091,0.177590
3,66688,0.562884,0.179376,0.145126
3,66704,0.557127,0.266758,0.305407
3,66720,0.585755,0.220086,0.333683
3,66736,0.573138,0.206087,0.309973
3,66752,0.581327,0.235881,0.293798
3,66768,0.534490,0.220549,0.290877
3,66784,0.529320,0.242756,0.257764
3,66800,0.459153,0.269899,0.302738
3,66816,0.433623,0.228240,0.234799
3,66832,0.435584,0.218774,0.214976
3,66848,0.426276,0.261222,0.202182
3,66864,0.346798,0.268456,0.137731
3,66880,0.350442,0.301237,0.156018
3,66896,0.332934,0.291726,0.151365
3,66912,0.326983,0.262248,0.056276
3,66928,0.312971,0.286041,0.036234
3,66944,0.287098,0.303950,0.008222
3,66960,0.301551,0.322988,0.009862
3,66976,0.361505,0.326464,0.094010
3,66992,0.393898,0.384443,0.157278
3,67008,0.410485,0.463007,0.225926
3,67024,0.408236,0.465508,0.150496
3,67040,0.411421,0.399367,0.267043
3,67056,0.402906,0.286058,0.221810
3,67072,0.427078,0.297817,0.274812
3,67088,0.391340,0.285907,0.190941
3,67104,0.362142,0.212950,0.057293
3,67120,0.300879,0.275705,0.065761
3,67136,0.325792,0.332959,0.128248
3,67152,0.274183,0.354294,0.132618
3,67168,0.267097,0.460562,0.143404
3,67184,0.364981,0.356190,0.119815
3,67200,0.369845,0.353581,0.090019
3,67216,0.366706,0.335499,0.161055
3,67232,0.394530,0.336554,0.218761
3,67248,0.394188,0.352979,0.226469
3,67264,0.372568,0.399395,0.176372
3,67280,0.412143,0.395071,0.238439
3,67296,0.486082,0.313915,0.167673
3,67312,0.475766,0.326780,0.182666
3,67328,0.436307,0.439590,0.237882
3,67344,0.390083,0.422649,0.205711
3,67360,0.391982,0.453038,0.276767
3,67376,0.411354,0.401408,0.242978
3,67392,0.374879,0.308550,0.128643
3,67408,0.383419,0.300135,0.140046
3,67424,0.337501,0.387377,0.172889
3,67440,0.410491,0.394288,0.201190
3,67456,0.331700,0.362048,0.123971
3,67472,0.408307,0.385464,0.119456
3,67488,0.383340,0.390276,0.279665
3,67504,0.408726,0.320956,0.208800
3,67520,0.400643,0.363730,0.299387
3,67536,0.361755,0.362541,0.272978
3,67552,0.331576,0.364298,0.185390
3,67568,0.369557,0.346376,0.191403
3,67584,0.442284,0.322412,0.198198
3,67600,0.448698,0.342617,0.189452
3,67616,0.405779,0.275503,0.115183
3,67632,0.389462,0.223467,0.055873
3,67648,0.378897,0.220184,0.085504
3,67664,0.437215,0.192050,0.154087
3,67680,0.487783,0.208800,0.162016
3,67696,0.438933,0.277898,0.241363
3,67712,0.414635,0.170431,0.234483
3,67728,0.404101,0.210906,0.261758
3,67744,0.410126,0.307488,0.252637
3,67760,0.447570,0.203281,0.203907
3,67776,0.344021,0.243088,0.133199
3,67792,0.405640,0.237124,0.158526
3,67808,0.402869,0.242264,0.222891
3,67824,0.406435,0.284727,0.273845
3,67840,0.398344,0.326912,0.231665
3,67856,0.384158,0.341039,0.240661
3,67872,0.342783,0.380954,0.104635
3,67888,0.356109,0.337674,0.158718
3,67904,0.339626,0.361492,0.217857
3,67920,0.391943,0.287852,0.327765
3,67936,0.374962,0.340409,0.310454
3,67952,0.422513,0.263342,0.216809
3,67968,0.481090,0.299771,0.164767
3,67984,0.430131,0.327334,0.135099
3,68000,0.389367,0.254274,0.096644
3,68016,0.448098,0.240048,-0.042943
3,68032,0.405703,0.241099,0.035398
3,68048,0.449141,0.308431,0.031936
3,68064,0.375060,0.400190,0.022777
3,68080,0.392969,0.396563,0.109854
3,68096,0.385037,0.370060,0.152169
3,68112,0.339445,0.301611,0.010100
3,68128,0.367161,0.316036,0.052604
3,68144,0.424867,0.245993,0.053746
3,68160,0.474202,0.310184,0.181356
3,68176,0.449787,0.192365,0.256571
3,68192,0.462255,0.202431,0.206934
3,68208,0.458360,0.225540,0.119596
3,68224,0.440569,0.195824,0.239175
3,68240,0.436446,0.317897,0.259562
3,68256,0.422538,0.226426,0.159700
3,68272,0.421095,0.199053,0.130261
3,68288,0.426192,0.320707,0.188871
3,68304,0.486225,0.301653,0.179020
3,68320,0.445440,0.251542,0.159843
3,68336,0.409660,0.273726,0.078891
3,68352,0.398528,0.223003,0.163808
3,68368,0.355492,0.183304,0.156500
3,68384,0.367858,0.251824,0.255869
3,68400,0.430939,0.216824,0.278410
3,68416,0.401073,0.293900,0.280207
3,68432,0.458582,0.268377,0.178173
3,68448,0.482709,0.313798,0.278398
3,68464,0.435153,0.305018,0.272363
3,68480,0.443382,0.325858,0.138729
3,68496,0.469768,0.341859,0.335533
3,68512,0.498053,0.334314,0.271160
3,68528,0.478730,0.330926,0.302624
3,68544,0.504997,0.365624,0.229104
3,68560,0.464824,0.325331,0.201442
3,68576,0.462993,0.250729,0.155227
3,68592,0.414152,0.230746,0.111836
3,68608,0.407177,0.282653,0.105167
3,68624,0.411137,0.208957,0.075245
3,68640,0.407099,0.175255,0.040473
3,68656,0.472362,0.223505,0.031365
3,68672,0.471221,0.217615,0.027048
3,68688,0.421935,0.198332,-0.052432
3,68704,0.434989,0.211946,0.107082
3,68720,0.444229,0.164452,0.111442
3,68736,0.415031,0.198393,0.144849
3,68752,0.411801,0.174071,0.198341
3,68768,0.426507,0.207752,0.256541
3,68784,0.426213,0.301675,0.197168
3,68800,0.442867,0.254777,0.156688
3,68816,0.468412,0.253139,0.176418
3,68832,0.433675,0.307228,0.176664
3,68848,0.376422,0.260724,0.013715
3,68864,0.411469,0.233434,0.017563
3,68880,0.495809,0.273030,0.040714
3,68896,0.465513,0.276197,0.028173
3,68912,0.446328,0.290094,0.110180
3,68928,0.412720,0.304030,0.194470
3,68944,0.361950,0.383249,0.216017
3,68960,0.388008,0.422582,0.269933
3,68976,0.354074,0.267884,0.130229
3,68992,0.347384,0.226124,0.035991
3,69008,0.396728,0.220714,0.056702
3,69024,0.424807,0.196796,0.227969
3,69040,0.391467,0.244626,0.345357
3,69056,0.384281,0.245614,0.264780
3,69072,0.377365,0.285166,0.230556
3,69088,0.424956,0.256018,0.234879
3,69104,0.413242,0.242414,0.249619
3,69120,0.449180,0.259902,0.285960
3,69136,0.454310,0.279324,0.305829
3,69152,0.433287,0.302202,0.265761
3,69168,0.360754,0.342890,0.269318
3,69184,0.333334,0.330706,0.287478
3,69200,0.351206,0.323479,0.305414
3,69216,0.393373,0.385875,0.269743
3,69232,0.422233,0.374892,0.241014
3,69248,0.411639,0.388846,0.226556
3,69264,0.432684,0.369841,0.229241
3,69280,0.519625,0.341526,0.302382
3,69296,0.481833,0.321859,0.325696
3,69312,0.373080,0.329041,0.349467
3,69328,0.357212,0.303609,0.407898
3,69344,0.307154,0.317278,0.298525
3,69360,0.363315,0.307590,0.119737
3,69376,0.362504,0.301634,0.155839
3,69392,0.381251,0.344020,0.127762
3,69408,0.392989,0.327888,0.245108
3,69424,0.366383,0.299341,0.054320
3,69440,0.340763,0.303150,-0.012934
3,69456,0.342090,0.213078,-0.006628
3,69472,0.377237,0.243189,0.031064
3,69488,0.441297,0.305387,0.189487
3,69504,0.415073,0.296883,0.191283
3,69520,0.444013,0.281973,0.222174
3,69536,0.441526,0.259573,0.084648
3,69552,0.414872,0.333189,0.172333
3,69568,0.412510,0.309525,0.102932
3,69584,0.410454,0.364817,0.130405
3,69600,0.301944,0.314200,0.175911
3,69616,0.335706,0.311953,0.206293
3,69632,0.331955,0.319352,0.173422
3,262160,0.410130,0.118722,0.265601
3,262176,0.363076,0.106032,0.343155
3,262192,0.378029,0.076899,0.281790
3,262208,0.385510,0.052630,0.281503
3,262224,0.367631,0.059426,0.325356
3,262240,0.467225,0.063235,0.326891
3,262256,0.478339,-0.040370,0.279742
3,262272,0.539875,-0.057734,0.277095
3,262288,0.541817,-0.054759,0.181957
3,262304,0.527306,0.009195,0.270137
3,262320,0.525570,0.028180,0.222136
3,262336,0.449838,-0.015756,0.251111
3,262352,0.449844,-0.064176,0.250112
3,262368,0.475490,-0.018710,0.314650
3,262384,0.429728,-0.060870,0.239486
3,262400,0.404192,-0.071454,0.209927
3,262416,0.410899,-0.062111,0.158395
3,262432,0.417996,-0.060295,0.141919
3,262448,0.434349,-0.048449,0.099524
3,262464,0.456102,0.039037,0.236115
3,262480,0.402786,0.019352,0.201891
3,262496,0.410193,-0.018190,0.306772
3,262512,0.406093,0.024844,0.357441
3,262528,0.385431,0.035951,0.309378
3,262544,0.358892,0.003580,0.318359
3,262560,0.419347,0.022454,0.288552
3,262576,0.387994,-0.044585,0.225967
3,262592,0.435810,0.000286,0.296851
3,262608,0.382790,-0.006907,0.225168
3,262624,0.411074,-0.030241,0.298915
3,262640,0.381455,-0.030099,0.258287
