disorder,step,phi_a,phi_b,q12
1,264848,0.315991,0.089319,0.330179
1,264864,0.268638,0.153545,0.357038
1,264880,0.274034,0.163869,0.293807
1,264896,0.192290,0.161019,0.259081
1,264912,0.264433,0.100311,0.242493
1,264928,0.296107,0.165768,0.269019
1,264944,0.264895,0.191708,0.276800
1,264960,0.322011,0.211727,0.272213
1,264976,0.354116,0.199889,0.287267
1,264992,0.341237,0.165701,0.126915
1,265008,0.334322,0.082607,0.182442
1,265024,0.201334,0.099654,0.251945
1,265040,0.156502,0.122904,0.243788
1,265056,0.292055,0.161238,0.166616
1,265072,0.285711,0.173954,0.178256
1,265088,0.308145,0.190087,0.201850
1,265104,0.263086,0.226175,0.255596
1,265120,0.336685,0.215237,0.274584
1,265136,0.306642,0.185555,0.323843
1,265152,0.290085,0.211843,0.378350
1,265168,0.328384,0.219789,0.387034
1,265184,0.341994,0.212934,0.432758
1,265200,0.342845,0.187788,0.283022
1,265216,0.277850,0.184365,0.313483
1,265232,0.272528,0.183321,0.248631
1,265248,0.299810,0.194057,0.342915
1,265264,0.309896,0.206903,0.452104
1,265280,0.321799,0.231326,0.383999
1,265296,0.277140,0.239237,0.370826
1,265312,0.346530,0.163437,0.280340
1,265328,0.319788,0.140059,0.229546
1,265344,0.292091,0.201446,0.233811
1,265360,0.270242,0.211442,0.238549
1,265376,0.275916,0.245624,0.223967
1,265392,0.253163,0.190351,0.339384
1,265408,0.247362,0.153669,0.343016
1,265424,0.237246,0.157826,0.354418
1,265440,0.261435,0.156234,0.311624
1,265456,0.224583,0.219614,0.388604
1,265472,0.268860,0.164883,0.310408
1,265488,0.280630,0.154863,0.302287
1,265504,0.292895,0.189193,0.310570
1,265520,0.233519,0.203381,0.155004
1,265536,0.210184,0.182647,0.016279
1,265552,0.209176,0.137871,-0.063107
1,265568,0.173436,0.156065,-0.169043
1,265584,0.090725,0.180515,0.001344
1,265600,0.104953,0.144217,0.010012
1,265616,0.130902,0.136884,0.125963
1,265632,0.188782,0.136884,0.075593
1,265648,0.204202,0.168047,0.059542
1,265664,0.204467,0.170185,0.046157
1,265680,0.273292,0.151930,0.179050
1,265696,0.259897,0.130429,0.227055
1,265712,0.165507,0.115437,0.257540
1,265728,0.163585,0.164373,0.297096
1,265744,0.106957,0.150564,0.175901
1,265760,0.051594,0.077288,0.139876
1,265776,0.129460,0.191145,0.159985
1,265792,0.117256,0.261094,0.113923
1,265808,0.152707,0.281967,0.159781
1,265824,0.154114,0.275299,0.131543
1,265840,0.116868,0.279197,0.067411
1,265856,0.141434,0.239184,0.056544
1,265872,0.111082,0.156913,0.034078
1,265888,0.168034,0.155308,0.102896
1,265904,0.136897,0.214976,0.023700
1,265920,0.118479,0.120086,0.018075
1,265936,0.218952,0.113793,0.058086
1,265952,0.243399,0.117677,0.068427
1,265968,0.296180,0.127247,0.008284
1,265984,0.365359,0.174833,0.015793
1,266000,0.376348,0.142490,0.030980
1,266016,0.313018,0.126505,0.031300
1,266032,0.262994,0.190602,0.004672
1,266048,0.267874,0.190602,0.034019
1,266064,0.255188,0.179683,0.023099
1,266080,0.265426,0.175663,0.034355
1,266096,0.252922,0.210524,0.089654
1,266112,0.198329,0.185877,0.124667
1,266128,0.120215,0.123144,0.068229
1,266144,0.150497,0.230745,0.086104
1,266160,0.142595,0.175774,0.148159
1,266176,0.108906,0.189133,0.248535
1,266192,0.200530,0.123469,0.270398
1,266208,0.226604,0.211709,0.121589
1,266224,0.238076,0.197001,0.197739
1,266240,0.289486,0.252071,0.134419
2,16400,0.892184,0.357413,0.262272
2,16416,0.890689,0.339423,0.325627
2,16432,0.895715,0.354302,0.437143
2,16448,0.887582,0.399786,0.398527
2,16464,0.891954,0.449092,0.524040
2,16480,0.868249,0.483799,0.393670
2,16496,0.850220,0.415521,0.304261
2,16512,0.859958,0.417034,0.364654
2,16528,0.863414,0.378137,0.301533
2,16544,0.870333,0.328481,0.239800
2,16560,0.877766,0.404768,0.371897
2,16576,0.883137,0.337328,0.356171
2,16592,0.913220,0.355670,0.338467
2,16608,0.905645,0.209882,0.202646
2,16624,0.888721,0.174801,0.139517
2,16640,0.858348,0.202886,0.119363
2,16656,0.889809,0.194829,0.102809
2,16672,0.905063,0.238357,0.191723
2,16688,0.893574,0.231344,0.233154
2,16704,0.879417,0.198610,0.269226
2,16720,0.869180,0.268462,0.340593
2,16736,0.868212,0.305598,0.327914
2,16752,0.889436,0.281559,0.254381
2,16768,0.879527,0.271547,0.270786
2,16784,0.892345,0.249010,0.243556
2,16800,0.888665,0.161048,0.234557
2,16816,0.854299,0.162623,0.049066
2,16832,0.853304,0.144716,0.122582
2,16848,0.846979,0.164423,0.132270
2,16864,0.874513,0.106041,0.041167
2,16880,0.851543,0.153371,0.165544
2,16896,0.844109,0.193681,0.102899
2,16912,0.846117,0.223935,0.117273
2,16928,0.836611,0.201138,0.107477
2,16944,0.834306,0.293535,0.203793
2,16960,0.846157,0.285093,0.338022
2,16976,0.852948,0.259547,0.231027
2,16992,0.853551,0.215302,0.175126
2,17008,0.846873,0.251231,0.204350
2,17024,0.855310,0.233968,0.269614
2,17040,0.841721,0.234267,0.294935
2,17056,0.834171,0.275578,0.403569
2,17072,0.839422,0.141803,0.297957
2,17088,0.861744,0.223591,0.353145
2,17104,0.886004,0.168537,0.273406
2,17120,0.871396,0.178758,0.124199
2,17136,0.879583,0.088578,0.058045
2,17152,0.865283,0.094035,0.097669
2,17168,0.881779,0.135929,0.163055
2,17184,0.853503,0.128972,0.170679
2,17200,0.862033,0.231467,0.137284
2,17216,0.880675,0.239407,0.126871
2,17232,0.850966,0.218817,0.136907
2,17248,0.837771,0.222352,0.141144
2,17264,0.851282,0.175268,-0.039450
2,17280,0.834553,0.175268,-0.090148
2,17296,0.868597,0.259261,0.163324
2,17312,0.882518,0.275647,0.238937
2,17328,0.873902,0.271751,0.277446
2,17344,0.857204,0.297883,0.288532
2,17360,0.854677,0.233474,0.231807
2,17376,0.882583,0.173472,0.160293
2,17392,0.863478,0.215174,0.217703
2,17408,0.869005,0.102846,0.179433
2,17424,0.857933,0.100480,0.177783
2,17440,0.847541,0.134634,0.194982
2,17456,0.877751,0.062430,0.121054
2,17472,0.881789,0.091687,0.188093
2,17488,0.848567,0.091687,0.156681
2,17504,0.865101,0.079284,0.194776
2,17520,0.881127,0.092123,0.190713
2,17536,0.854062,0.083541,0.114818
2,17552,0.819024,0.041928,0.089327
2,17568,0.871162,0.148444,0.156413
2,17584,0.875316,0.151361,0.185680
2,17600,0.880012,0.248393,0.205013
2,17616,0.876346,0.347533,0.218268
2,17632,0.875815,0.323141,0.152319
2,17648,0.858648,0.306498,0.104942
2,17664,0.877952,0.320316,0.189174
2,17680,0.864216,0.293759,0.220204
2,17696,0.890388,0.292460,0.198714
2,17712,0.890660,0.290065,0.244058
2,17728,0.869509,0.313526,0.283905
2,17744,0.884773,0.297268,0.200662
2,17760,0.905740,0.275908,0.171835
2,17776,0.886313,0.224719,0.100913
2,17792,0.864286,0.223426,0.222703
2,17808,0.857581,0.196770,0.280452
2,17824,0.833863,0.185958,0.316200
2,17840,0.831280,0.191083,0.307035
2,17856,0.824524,0.251762,0.268921
2,17872,0.840713,0.254130,0.272825
2,17888,0.860796,0.225120,0.282768
2,17904,0.872939,0.268076,0.264341
2,17920,0.863524,0.223026,0.201257
2,17936,0.878513,0.318722,0.266429
2,17952,0.890775,0.318397,0.299981
2,17968,0.900303,0.323798,0.287861
2,17984,0.892945,0.265078,0.179683
2,18000,0.886992,0.259956,0.221018
2,18016,0.899392,0.174071,0.128377
2,18032,0.854740,0.170523,0.044514
2,18048,0.854363,0.245813,0.205347
2,18064,0.810925,0.205508,0.130869
2,18080,0.807951,0.219164,0.154920
2,18096,0.805635,0.273463,0.168347
2,18112,0.802908,0.175489,0.100551
2,18128,0.752329,0.172532,0.066179
2,18144,0.778655,0.297050,0.300249
2,18160,0.789212,0.349510,0.355701
2,18176,0.802451,0.314480,0.339061
2,18192,0.802028,0.239507,0.221948
2,18208,0.786079,0.267798,0.270018
2,18224,0.781825,0.265717,0.151910
2,18240,0.806398,0.221127,0.183521
2,18256,0.805150,0.173484,0.194874
2,18272,0.834386,0.234265,0.211163
2,18288,0.843480,0.271788,0.165290
2,18304,0.837523,0.305545,0.253056
2,18320,0.817609,0.174906,0.170933
2,18336,0.817609,0.244003,0.222538
2,18352,0.715618,0.292105,0.279398
2,18368,0.738047,0.313072,0.285830
2,18384,0.733605,0.344959,0.333068
2,18400,0.727797,0.265749,0.284639
2,18416,0.821025,0.265749,0.220151
2,18432,0.809637,0.306439,0.267546
2,18448,0.833492,0.264072,0.243624
2,18464,0.856494,0.256456,0.255047
2,18480,0.888110,0.211845,0.226586
2,18496,0.855760,0.208942,0.214999
2,18512,0.797231,0.276538,0.165437
2,18528,0.802039,0.249248,0.259147
2,18544,0.805160,0.225756,0.239908
2,18560,0.803455,0.172553,0.176580
2,18576,0.802094,0.193923,0.101329
2,18592,0.811843,0.193923,0.073106
2,18608,0.810332,0.195540,0.096714
2,18624,0.797814,0.143588,-0.007065
2,18640,0.750774,0.219981,0.188753
2,18656,0.779628,0.218801,0.186581
2,18672,0.779628,0.177238,0.173060
2,18688,0.808911,0.202969,0.152960
2,18704,0.804247,0.258842,0.177504
2,18720,0.806505,0.277612,0.153930
2,18736,0.823149,0.267263,0.101818
2,18752,0.799793,0.210405,0.020785
2,18768,0.798464,0.271016,0.101875
2,18784,0.817159,0.249116,0.090797
2,18800,0.860113,0.254762,0.095112
2,18816,0.852039,0.256368,0.112273
2,18832,0.830921,0.176194,0.058895
2,18848,0.784748,0.212058,0.084186
2,18864,0.784748,0.264219,0.100403
2,18880,0.806963,0.195982,0.115837
2,18896,0.806963,0.223762,0.097963
2,18912,0.784365,0.247026,0.117872
2,18928,0.793122,0.206506,0.200537
2,18944,0.819683,0.207940,0.154201
2,18960,0.811752,0.232258,0.173348
2,18976,0.790228,0.300051,0.239398
2,18992,0.804676,0.225078,0.183879
2,19008,0.787117,0.225234,0.213762
2,19024,0.794256,0.145955,0.150445
2,19040,0.810311,0.153736,0.115809
2,19056,0.792148,0.184560,0.089546
2,19072,0.785233,0.181377,0.112638
2,19088,0.771017,0.191089,0.114851
2,19104,0.791936,0.185456,0.151582
2,19120,0.813289,0.173625,0.150140
2,19136,0.889510,0.161805,0.184260
2,19152,0.828564,0.155331,0.188410
2,19168,0.813835,0.188583,0.149540
2,19184,0.818809,0.282442,0.244203
2,19200,0.802475,0.250000,0.229563
2,19216,0.787969,0.280098,0.288076
2,19232,0.781756,0.295849,0.221040
2,19248,0.833141,0.206605,0.155799
2,19264,0.810422,0.224420,0.170616
2,19280,0.837468,0.197530,0.142755
2,19296,0.837468,0.145457,0.091409
2,19312,0.829434,0.135412,0.057057
2,19328,0.812822,0.154795,0.161278
2,19344,0.808440,0.203388,0.186261
2,19360,0.813490,0.240845,0.159947
2,19376,0.793215,0.284970,0.260854
2,19392,0.831424,0.360197,0.323318
2,19408,0.785095,0.337660,0.273304
2,19424,0.811351,0.278386,0.270101
2,19440,0.855179,0.276308,0.294700
2,19456,0.868554,0.301175,0.308608
2,19472,0.841156,0.252615,0.206511
2,19488,0.780023,0.274225,0.241618
2,19504,0.757819,0.241876,0.208236
2,19520,0.751450,0.190186,0.123199
2,19536,0.790443,0.204450,0.136084
2,19552,0.761353,0.282736,0.169127
2,19568,0.778817,0.282736,0.186252
2,19584,0.800049,0.331901,0.248951
2,19600,0.812917,0.338993,0.213278
2,19616,0.811844,0.295772,0.134520
2,19632,0.828324,0.284825,0.133318
2,19648,0.823811,0.326166,0.157120
2,19664,0.802773,0.260775,0.090528
2,19680,0.818740,0.260091,0.114871
2,19696,0.834558,0.212120,0.077309
2,19712,0.869545,0.190994,0.127466
2,19728,0.851711,0.261954,0.182857
2,19744,0.861830,0.270761,0.183984
2,19760,0.862904,0.300978,0.227993
2,19776,0.862904,0.264857,0.190353
2,19792,0.837105,0.235252,0.198801
2,19808,0.818432,0.208645,0.114926
2,19824,0.821285,0.229340,0.184419
2,19840,0.807968,0.358745,0.305756
2,19856,0.807225,0.322247,0.176768
2,19872,0.799825,0.348099,0.252293
2,19888,0.804179,0.347012,0.216494
2,19904,0.815689,0.255192,0.186633
2,19920,0.803776,0.304542,0.261196
2,19936,0.803776,0.381826,0.328957
2,19952,0.805448,0.360328,0.196763
2,19968,0.810569,0.324059,0.256384
2,19984,0.791332,0.324059,0.247091
2,20000,0.817877,0.289702,0.222949
2,20016,0.807200,0.268790,0.210651
2,20032,0.789085,0.330922,0.290277
2,20048,0.782320,0.435464,0.328468
2,20064,0.774080,0.393082,0.202892
2,20080,0.787654,0.337616,0.142767
2,20096,0.836523,0.346380,0.270276
2,20112,0.836523,0.299803,0.247644
2,20128,0.836523,0.303186,0.254049
2,20144,0.849855,0.336590,0.372322
2,20160,0.828967,0.436096,0.460982
2,20176,0.777249,0.391480,0.373449
2,20192,0.748554,0.470805,0.451239
2,20208,0.739138,0.401298,0.340645
2,20224,0.746630,0.385016,0.347378
2,20240,0.764457,0.369620,0.420085
2,20256,0.805200,0.382685,0.334948
2,20272,0.822577,0.382685,0.342944
2,20288,0.797900,0.419658,0.420456
2,20304,0.810308,0.402225,0.372963
2,20320,0.799193,0.338708,0.235160
2,20336,0.794446,0.298736,0.142363
2,20352,0.805026,0.318015,0.155023
2,20368,0.843704,0.281109,0.245336
2,20384,0.808032,0.288098,0.228022
2,20400,0.842933,0.303769,0.285906
2,20416,0.827903,0.374099,0.299137
2,20432,0.811449,0.374099,0.313041
2,20448,0.783813,0.344480,0.257584
2,20464,0.783813,0.316547,0.227069
2,20480,0.787676,0.341326,0.192607
2,65552,0.872759,0.069702,-0.004716
2,65568,0.862081,0.033737,-0.051727
2,65584,0.856216,0.069188,0.045560
2,65600,0.853288,0.030138,-0.041952
2,65616,0.854080,0.051527,0.009940
2,65632,0.833117,0.102841,0.037814
2,65648,0.852060,0.133028,0.089099
2,65664,0.881646,0.077532,0.067653
2,65680,0.870733,0.054784,0.045039
2,65696,0.878048,0.035130,-0.000626
2,65712,0.896187,0.104773,0.119312
2,65728,0.907682,0.073975,0.140986
2,65744,0.893475,0.145809,0.118139
2,65760,0.886684,0.167644,0.146248
2,65776,0.898178,0.160340,0.117950
2,65792,0.894405,0.208500,0.242273
2,65808,0.867640,0.149423,0.179384
2,65824,0.875220,0.212507,0.229406
2,65840,0.875397,0.230436,0.268322
2,65856,0.877820,0.122749,0.129121
2,65872,0.890082,0.138930,0.172371
2,65888,0.875932,0.192532,0.163532
2,65904,0.891906,0.220742,0.196064
2,65920,0.864641,0.210005,0.205649
2,65936,0.842113,0.185209,0.167610
2,65952,0.852072,0.187491,0.213053
2,65968,0.841226,0.178845,0.158619
2,65984,0.860246,0.196108,0.116533
2,66000,0.882705,0.158795,0.090012
2,66016,0.848912,0.226211,0.232227
2,66032,0.811776,0.186799,0.158834
2,66048,0.811503,0.154239,0.137760
2,66064,0.817770,0.192598,0.230632
2,66080,0.824959,0.219589,0.254660
2,66096,0.768949,0.172389,0.152577
2,66112,0.761259,0.234115,0.087892
2,66128,0.767192,0.266398,0.217194
2,66144,0.748872,0.214131,0.125410
2,66160,0.796190,0.241199,0.227431
2,66176,0.806918,0.253195,0.217196
2,66192,0.800932,0.224163,0.208173
2,66208,0.763097,0.126189,0.235598
2,66224,0.736062,0.180414,0.301932
2,66240,0.765881,0.125022,0.181067
2,66256,0.752466,0.048005,0.111851
2,66272,0.790467,0.110107,0.136849
2,66288,0.736573,0.009846,0.069101
2,66304,0.752222,0.038876,-0.015212
2,66320,0.777061,0.082728,-0.020345
2,66336,0.795924,0.067404,-0.037614
2,66352,0.764343,0.076992,-0.080230
2,66368,0.810299,0.081110,-0.048863
2,66384,0.828617,0.086504,0.010085
2,66400,0.828617,0.133616,0.033089
2,66416,0.826655,0.201825,0.143702
2,66432,0.791525,0.144237,0.019208
2,66448,0.805236,0.164390,0.055250
2,66464,0.793436,0.109911,-0.034390
2,66480,0.801676,0.168675,0.074139
2,66496,0.819250,0.145624,0.040218
2,66512,0.813839,0.190267,0.092201
2,66528,0.815220,0.183308,0.046801
2,66544,0.831081,0.068191,-0.096751
2,66560,0.831081,0.037575,-0.080666
2,66576,0.794173,0.114599,0.021737
2,66592,0.788550,0.031023,-0.083821
2,66608,0.797578,-0.033897,-0.044507
2,66624,0.816791,0.016587,-0.118729
2,66640,0.822166,0.114432,0.000323
2,66656,0.810176,0.063856,-0.009893
2,66672,0.800271,0.055569,-0.045969
2,66688,0.816130,0.075431,-0.042742
2,66704,0.775979,0.171485,-0.004747
2,66720,0.775979,0.088125,-0.058884
2,66736,0.781390,0.078558,0.014782
2,66752,0.770540,0.062160,-0.036403
2,66768,0.752562,0.044226,-0.036518
2,66784,0.748808,0.037002,-0.060784
2,66800,0.762536,0.018496,-0.040405
2,66816,0.809818,0.055632,-0.005509
2,66832,0.822444,0.036726,-0.082617
2,66848,0.813860,0.070142,-0.066235
2,66864,0.796112,0.132691,0.002692
2,66880,0.775943,0.147492,0.037594
2,66896,0.789882,0.106369,0.057063
2,66912,0.810736,0.089064,0.072012
2,66928,0.828844,0.087018,0.052749
2,66944,0.817943,0.042286,0.007440
2,66960,0.766109,0.101913,0.027508
2,66976,0.715921,0.051173,-0.038759
2,66992,0.747818,0.073156,-0.078143
2,67008,0.780787,0.078266,-0.139364
2,67024,0.767062,0.075243,-0.026967
2,67040,0.803573,0.121021,0.005421
2,67056,0.792080,0.239598,0.084754
2,67072,0.805485,0.156918,0.006919
2,67088,0.834167,0.216431,0.190112
2,67104,0.845918,0.162679,0.144066
2,67120,0.829358,0.260795,0.227298
2,67136,0.789953,0.221130,0.231175
2,67152,0.789607,0.251992,0.249787
2,67168,0.839659,0.218263,0.243902
2,67184,0.850662,0.182595,0.104344
2,67200,0.829712,0.185351,0.028724
2,67216,0.831746,0.167229,-0.043245
2,67232,0.831724,0.246051,0.099599
2,67248,0.798973,0.224309,0.062540
2,67264,0.816732,0.167536,0.027274
2,67280,0.802895,0.162591,0.045122
2,67296,0.795702,0.147626,-0.016201
2,67312,0.781302,0.187634,0.030027
2,67328,0.762503,0.206482,0.111310
2,67344,0.775793,0.146510,0.029478
2,67360,0.819810,0.113683,0.035659
2,67376,0.850074,0.202676,0.130930
2,67392,0.848079,0.185571,0.128986
2,67408,0.842967,0.107238,0.064222
2,67424,0.789311,0.235464,0.191324
2,67440,0.765708,0.159538,0.098672
2,67456,0.779483,0.273153,0.163200
2,67472,0.745911,0.264788,0.154910
2,67488,0.745911,0.131576,0.104309
2,67504,0.793866,0.196342,0.169133
2,67520,0.773250,0.259556,0.175740
2,67536,0.792705,0.240388,0.181538
2,67552,0.808528,0.223591,0.134201
2,67568,0.762873,0.141330,0.036805
2,67584,0.762873,0.077952,0.035565
2,67600,0.781990,0.035703,0.016500
2,67616,0.781990,0.064554,-0.077562
2,67632,0.793761,0.005196,-0.090644
2,67648,0.804971,0.054571,0.022668
2,67664,0.794910,0.026107,0.072764
2,67680,0.821073,-0.012309,0.083846
2,67696,0.799946,0.077512,0.178032
2,67712,0.790316,0.111152,0.207987
2,67728,0.825537,0.137762,0.201724
2,67744,0.840991,0.215699,0.204174
2,67760,0.833924,0.158603,0.163573
2,67776,0.829388,0.141561,0.121341
2,67792,0.806259,0.203695,0.110714
2,67808,0.782665,0.114244,-0.011111
2,67824,0.778556,0.068723,-0.072104
2,67840,0.771834,0.176000,0.060047
2,67856,0.804381,0.098607,-0.053656
2,67872,0.808257,0.083765,0.019071
2,67888,0.756227,0.037683,-0.137646
2,67904,0.771430,0.081063,-0.168746
2,67920,0.783480,0.069068,-0.094600
2,67936,0.770199,0.064335,-0.035716
2,67952,0.789892,0.101227,0.043602
2,67968,0.826133,0.075767,-0.105258
2,67984,0.849187,0.112531,-0.093944
2,68000,0.852036,0.120190,-0.034079
2,68016,0.857240,0.126597,0.013490
2,68032,0.815610,0.207942,0.076109
2,68048,0.755859,0.181805,-0.024613
2,68064,0.760242,0.238905,0.026688
2,68080,0.763884,0.189837,-0.028397
2,68096,0.792918,0.145174,-0.050400
2,68112,0.812566,0.175003,0.103419
2,68128,0.785452,0.153394,0.010811
2,68144,0.803062,0.144851,0.062658
2,68160,0.755805,0.159971,0.070499
2,68176,0.759787,0.112634,0.080503
2,68192,0.794477,0.079521,0.128883
2,68208,0.792789,-0.040570,-0.082885
2,68224,0.840621,-0.061609,-0.076060
2,68240,0.847989,-0.018147,0.024491
2,68256,0.842599,-0.037404,-0.043196
2,68272,0.836243,-0.067665,-0.195515
2,68288,0.847640,-0.088318,-0.187052
2,68304,0.820435,-0.107941,-0.243470
2,68320,0.793609,-0.103992,-0.167931
2,68336,0.791191,0.000040,-0.075424
2,68352,0.807682,0.081551,-0.033760
2,68368,0.830209,0.165362,0.113636
2,68384,0.827489,0.170136,0.023057
2,68400,0.816144,0.149492,-0.014212
2,68416,0.793632,0.104538,-0.096499
2,68432,0.788793,0.143983,0.007663
2,68448,0.787562,0.195678,0.038503
2,68464,0.833616,0.218353,0.074712
2,68480,0.780164,0.161141,0.027605
2,68496,0.801994,0.136641,-0.035453
2,68512,0.803065,0.096700,0.037130
2,68528,0.813892,0.111597,0.085035
2,68544,0.817318,0.135769,0.081630
2,68560,0.778980,0.097128,0.035032
2,68576,0.787476,0.145404,0.015770
2,68592,0.804757,0.144348,0.081334
2,68608,0.757758,0.080166,0.069530
2,68624,0.775017,0.182523,0.169938
2,68640,0.749207,0.103457,0.029498
2,68656,0.755911,0.036325,0.023554
2,68672,0.755911,0.074966,0.061745
2,68688,0.786545,0.113209,0.051068
2,68704,0.797469,0.106935,0.087065
2,68720,0.795370,0.171570,0.131704
2,68736,0.820136,0.210034,0.223049
2,68752,0.829502,0.270818,0.287970
2,68768,0.863242,0.226857,0.258094
2,68784,0.838390,0.166362,0.255927
2,68800,0.831111,0.146893,0.143024
2,68816,0.826832,0.086175,0.040741
2,68832,0.808929,0.072393,-0.000066
2,68848,0.834845,0.064915,0.043308
2,68864,0.835850,0.100356,0.084962
2,68880,0.809705,0.109087,0.014952
2,68896,0.773544,0.077823,-0.025317
2,68912,0.730622,0.076495,-0.042643
2,68928,0.684048,0.119033,0.019477
2,68944,0.659689,0.092919,0.146191
2,68960,0.576817,0.138926,0.080130
2,68976,0.566370,0.114590,0.038956
2,68992,0.580650,0.152712,0.117401
2,69008,0.539585,0.227498,0.194058
2,69024,0.538463,0.194210,0.214704
2,69040,0.558604,0.194169,0.113162
2,69056,0.574778,0.139932,0.018525
2,69072,0.502670,0.063086,-0.025170
2,69088,0.572687,0.013425,-0.035473
2,69104,0.506040,0.064904,0.082831
2,69120,0.536912,0.051486,-0.038469
2,69136,0.469190,0.116233,0.005596
2,69152,0.415188,0.097779,-0.027019
2,69168,0.515472,0.089632,-0.074540
2,69184,0.435211,0.218649,-0.057923
2,69200,0.392659,0.189573,-0.176870
2,69216,0.480614,0.159340,-0.075931
2,69232,0.425300,0.124677,-0.106647
2,69248,0.436845,0.093384,-0.078032
2,69264,0.419047,0.107129,-0.043520
2,69280,0.400789,0.205495,-0.072919
2,69296,0.389035,0.191699,-0.136434
2,69312,0.423925,0.248139,-0.004675
2,69328,0.457121,0.253002,-0.062848
2,69344,0.406113,0.179595,-0.114141
2,69360,0.380082,0.168712,-0.157823
2,69376,0.399385,0.134096,-0.145967
2,69392,0.433391,0.139017,-0.075376
2,69408,0.499045,0.112468,-0.022584
2,69424,0.429115,0.084824,-0.021232
2,69440,0.343846,0.050525,-0.007135
2,69456,0.369879,0.024269,0.057441
2,69472,0.511882,0.054841,0.041936
2,69488,0.437882,0.014112,-0.055035
2,69504,0.485675,0.132643,-0.148682
2,69520,0.474359,0.088412,-0.279777
2,69536,0.451837,0.081949,-0.215341
2,69552,0.428041,0.113826,-0.115980
2,69568,0.442524,0.113915,-0.110634
2,69584,0.408748,0.047725,-0.157801
2,69600,0.362763,-0.000515,-0.141193
2,69616,0.348224,0.016491,-0.143802
2,69632,0.455562,0.039434,-0.084591
2,262160,-0.028998,0.251271,0.079540
2,262176,-0.060395,0.285322,0.028296
2,262192,-0.007116,0.248194,0.041505
2,262208,0.005448,0.240696,0.032487
2,262224,0.026744,0.382844,0.096852
2,262240,0.076058,0.378123,0.058447
2,262256,0.049565,0.378404,0.066076
2,262272,0.058807,0.161510,0.032650
2,262288,0.074380,0.146327,-0.067769
2,262304,-0.001283,0.154771,-0.114024
2,262320,0.092807,0.200994,-0.089988
2,262336,0.046099,0.208297,-0.050369
2,262352,0.021146,0.198259,-0.072953
2,262368,0.008633,0.223265,0.015161
2,262384,0.032012,0.190109,0.026843
2,262400,0.024240,0.245125,-0.003439
2,262416,0.080298,0.253997,0.016024
2,262432,-0.014582,0.252735,-0.115535
2,262448,0.044925,0.123760,-0.096718
2,262464,0.035278,0.065581,-0.038037
2,262480,0.058323,0.087079,0.015692
2,262496,0.064136,0.156748,-0.061716
2,262512,0.081970,0.212409,-0.081836
2,262528,0.091955,0.199856,-0.018350
2,262544,0.050404,0.203780,-0.025991
2,262560,0.008113,0.168359,-0.023227
2,262576,-0.009610,0.163342,-0.060715
2,262592,-0.041524,0.117800,-0.074536
2,262608,-0.099339,0.091209,-0.011136
2,262624,-0.037806,0.145415,-0.069421
2,262640,-0.027192,0.266728,0.023271
2,262656,-0.082002,0.298664,0.044828
2,262672,-0.113320,0.345713,-0.095104
2,262688,-0.104914,0.265376,0.014533
2,262704,-0.027567,0.258202,0.103473
2,262720,-0.087800,0.307538,0.092700
2,262736,-0.035241,0.238739,0.012690
2,262752,-0.083551,0.249926,0.065181
2,262768,-0.040359,0.134481,0.135688
2,262784,-0.065586,0.125220,0.086924
2,262800,-0.054982,0.120982,0.157326
2,262816,-0.056213,0.140645,0.098204
2,262832,-0.072784,0.151416,-0.041939
2,262848,-0.049937,0.121324,0.143779
2,262864,-0.066586,0.157351,0.022896
2,262880,-0.088856,0.220015,0.122612
2,262896,-0.130193,0.256895,-0.009118
2,262912,-0.035317,0.202217,-0.007844
2,262928,-0.002845,0.128343,-0.031793
2,262944,0.136662,0.073404,-0.112174
2,262960,0.096733,0.088481,-0.132526
2,262976,0.031730,0.043745,-0.080373
2,262992,-0.012061,0.158977,0.113243
2,263008,-0.004684,0.181358,0.099167
2,263024,0.081775,0.186370,0.106737
2,263040,0.132543,0.161311,0.128748
2,263056,0.096307,0.143796,0.156963
2,263072,0.035918,0.124393,0.274260
2,263088,-0.018037,0.082444,0.098944
2,263104,0.067289,0.144222,0.157957
2,263120,0.067289,0.178107,0.124039
2,263136,0.091185,0.134643,0.120237
2,263152,0.066021,0.140945,0.056027
2,263168,0.071403,0.142750,0.096708
2,263184,0.030692,0.233860,0.021620
2,263200,0.030692,0.220311,-0.081322
2,263216,0.158965,0.154825,-0.054683
2,263232,0.195293,0.158496,-0.053585
2,263248,0.121828,0.192970,-0.065072
2,263264,0.192728,0.251572,-0.193891
2,263280,0.154884,0.151175,-0.105030
2,263296,0.128316,0.168914,-0.113646
2,263312,0.144989,0.242137,-0.143817
2,263328,0.090146,0.190693,-0.176484
2,263344,0.022264,0.274935,-0.020572
2,263360,0.072583,0.301035,0.100859
2,263376,0.101329,0.207623,0.075351
2,263392,0.146623,0.188001,0.015641
2,263408,0.071197,0.179779,-0.076896
2,263424,0.100923,0.137255,-0.109123
2,263440,0.044765,0.214895,-0.165099
2,263456,0.016689,0.213877,-0.212055
2,263472,-0.023486,0.225282,-0.175341
2,263488,-0.021437,0.111700,-0.091106
2,263504,-0.024298,0.121182,-0.184153
2,263520,-0.024298,0.170504,-0.202715
2,263536,0.030569,0.113020,-0.184434
2,263552,0.048458,0.130540,-0.039798
2,263568,0.028654,0.197715,-0.049648
