# generator=basin_stab_LSE_semismart_AAAI_Nramp.jl  M_TARGET=4.4e+06  K_TARGET=30000  N_FLOOR=12  betanet=1.0
# N_EQ=32768  N_SAMP=8192  N_DIS_TARGET=64  MEM_BUDGET_GB=40.0  generated=2026-06-07T21:59:16.649
alpha,T,N_used,K_retained,disorder,phi_a,phi_b,q12,phi_max_retained
0.500,0.38500,31,29950,9,0.128602,0.165931,0.016777,0.635831
0.500,0.38500,31,29917,10,0.242508,0.252805,0.026840,0.677690
0.500,0.38500,31,29934,11,0.336353,0.265830,0.076134,0.708235
0.500,0.38500,31,29910,12,0.226359,0.225252,0.067636,0.674471
0.500,0.38500,31,29796,13,0.223833,0.296547,0.045933,0.663377
0.500,0.38500,31,30032,14,0.206369,0.231583,0.055510,0.666207
0.500,0.38500,31,29758,15,0.126082,0.211797,0.039861,0.628535
0.500,0.38500,31,29968,16,0.211392,0.283504,0.059476,0.656251
0.500,0.38500,31,29856,17,0.128684,0.188790,0.023192,0.626031
0.500,0.38500,31,30037,18,0.283045,0.097210,0.037742,0.690138
0.500,0.38500,31,30385,19,0.143880,0.267697,0.018029,0.635150
0.500,0.38500,31,30138,20,0.198092,0.157031,0.051402,0.659081
0.500,0.38500,31,29912,21,0.180101,0.292243,0.064265,0.650966
0.500,0.38500,31,30131,22,0.267001,0.204264,0.029657,0.685027
0.500,0.38500,31,29852,23,0.244071,0.240394,0.085106,0.671799
0.500,0.38500,31,30071,24,0.109526,0.190434,0.020045,0.616457
0.500,0.38500,31,30043,25,0.266699,0.128040,0.044753,0.687883
0.500,0.38500,31,30115,26,0.225341,0.170693,0.024349,0.669545
0.500,0.38500,31,30111,27,0.188314,0.159942,0.018546,0.652405
0.500,0.38500,31,29759,28,0.209441,0.273982,0.043610,0.659261
0.500,0.38500,31,30023,29,0.207144,0.160523,0.029651,0.660336
0.500,0.38500,31,30135,30,0.181712,0.163345,0.045914,0.651869
0.500,0.38500,31,30006,31,0.226628,0.176979,0.048518,0.667571
0.500,0.38500,31,29928,32,0.220874,0.170496,0.081847,0.672883
0.500,0.38500,31,30046,33,0.195733,0.261338,0.057797,0.655030
0.500,0.38500,31,29803,34,0.217161,0.115676,0.017287,0.666211
0.500,0.38500,31,30101,35,0.090886,0.340351,0.059311,0.610763
0.500,0.38500,31,30108,36,0.211122,0.247121,0.030417,0.659891
0.500,0.38500,31,30012,37,0.304760,0.083584,0.057581,0.697802
0.500,0.38500,31,29842,38,0.291014,0.147087,0.060792,0.698334
0.500,0.38500,31,29881,39,0.143587,0.216572,0.064784,0.635648
0.500,0.38500,31,30055,40,0.166606,0.216069,0.075678,0.645323
0.500,0.38500,31,30029,41,0.148531,0.291424,0.045257,0.637491
0.500,0.38500,31,30195,42,0.184320,0.202005,0.035060,0.650019
0.500,0.38500,31,29797,43,0.193377,0.210104,0.034489,0.656718
0.500,0.38500,31,29810,44,0.174509,0.269033,0.036556,0.652327
0.500,0.38500,31,29911,45,0.206855,0.239117,0.034634,0.661945
0.500,0.38500,31,29904,46,0.240131,0.184997,0.041601,0.670841
0.500,0.38500,31,30078,47,0.317533,0.252415,0.058921,0.707741
0.500,0.38500,31,30121,48,0.269579,0.197218,0.043382,0.684398
0.500,0.38500,31,30192,49,0.257197,0.266459,0.117469,0.674648
0.500,0.38500,31,29993,50,0.103415,0.286335,-0.008963,0.621987
0.500,0.38500,31,30230,51,0.271288,0.169530,0.049973,0.695805
0.500,0.38500,31,29939,52,0.281532,0.101045,0.058454,0.690916
0.500,0.38500,31,30181,53,0.200170,0.257211,0.081293,0.657162
0.500,0.38500,31,29895,54,0.261592,0.245730,0.056368,0.683335
0.500,0.38500,31,29800,55,0.197424,0.328900,0.081184,0.659279
0.500,0.38500,31,29947,56,0.203390,0.227995,0.081259,0.658699
0.500,0.38500,31,29956,57,0.099719,0.211175,0.023222,0.608793
0.500,0.38500,31,30231,58,0.237646,0.204625,0.065687,0.678842
0.500,0.38500,31,30239,59,0.221506,0.222073,0.046975,0.664796
0.500,0.38500,31,29982,60,0.196842,0.278211,0.063736,0.653856
0.500,0.38500,31,30018,61,0.167701,0.279700,0.044599,0.643295
0.500,0.38500,31,29887,62,0.226981,0.251697,0.047919,0.670037
0.500,0.38500,31,29936,63,0.156343,0.263146,0.045223,0.641899
0.500,0.38500,31,29927,64,0.170832,0.282544,0.049395,0.647837
0.500,0.39500,31,29973,1,0.085325,0.213381,0.001746,0.612996
0.500,0.39500,31,30291,2,0.210317,0.194092,0.017310,0.660788
0.500,0.39500,31,29898,3,0.276343,0.212554,0.047362,0.690562
0.500,0.39500,31,29934,4,0.224900,0.227077,0.056848,0.668857
0.500,0.39500,31,29685,5,0.048176,0.167150,0.002625,0.597223
0.500,0.39500,31,29950,6,0.170909,0.252733,0.039033,0.644406
0.500,0.39500,31,30139,7,0.152177,0.271270,0.060080,0.637545
0.500,0.39500,31,29655,8,0.260871,0.262227,0.096192,0.685386
0.500,0.39500,31,29950,9,0.122710,0.266981,0.016080,0.626648
0.500,0.39500,31,29917,10,0.224652,0.121130,0.022163,0.672917
0.500,0.39500,31,29934,11,0.106346,0.114059,0.024030,0.620692
0.500,0.39500,31,29910,12,0.185774,0.037364,0.004368,0.647578
0.500,0.39500,31,29796,13,0.168840,0.168085,0.031101,0.650098
0.500,0.39500,31,30032,14,0.230372,0.215003,0.035722,0.666641
0.500,0.39500,31,29758,15,0.311913,0.134385,0.028250,0.704549
0.500,0.39500,31,29968,16,0.193566,0.296912,0.055879,0.653074
0.500,0.39500,31,29856,17,0.245533,0.141554,0.031578,0.676934
0.500,0.39500,31,30037,18,0.201030,0.116205,0.010158,0.657547
0.500,0.39500,31,30385,19,0.193528,0.107925,0.022196,0.657429
0.500,0.39500,31,30138,20,0.144889,0.229611,0.031840,0.640832
0.500,0.39500,31,29912,21,0.131581,0.123832,0.017022,0.630628
0.500,0.39500,31,30131,22,0.143371,0.140718,-0.014357,0.635884
0.500,0.39500,31,29852,23,0.225291,0.181808,0.056891,0.671294
0.500,0.39500,31,30071,24,0.010913,0.312189,-0.015940,0.580780
0.500,0.39500,31,30043,25,0.251236,0.209915,0.031122,0.679308
0.500,0.39500,31,30115,26,0.232041,0.240768,0.074294,0.675240
0.500,0.39500,31,30111,27,0.259059,0.119547,0.009828,0.678782
0.500,0.39500,31,29759,28,0.229489,0.082140,0.004870,0.672063
0.500,0.39500,31,30023,29,0.135993,0.165145,0.034582,0.632133
0.500,0.39500,31,30135,30,0.210279,0.149142,0.010403,0.663327
0.500,0.39500,31,30006,31,0.135794,0.195993,0.026535,0.630810
0.500,0.39500,31,29928,32,0.227589,0.127054,0.037247,0.664561
0.500,0.39500,31,30046,33,0.215835,0.039267,0.033708,0.665038
0.500,0.39500,31,29803,34,0.147634,0.190090,0.003673,0.636928
0.500,0.39500,31,30101,35,0.174779,0.138166,0.039479,0.654726
0.500,0.39500,31,30108,36,0.271725,0.127825,0.043005,0.689181
0.500,0.39500,31,30012,37,0.228689,0.223992,0.054574,0.671206
0.500,0.39500,31,29842,38,0.144818,0.156202,0.008050,0.637084
0.500,0.39500,31,29881,39,0.088695,0.239328,-0.006150,0.615222
0.500,0.39500,31,30055,40,0.217348,0.172196,0.031061,0.670575
0.500,0.39500,31,30029,41,0.238249,0.098791,0.055060,0.672111
0.500,0.39500,31,30195,42,0.153626,0.301274,0.031836,0.640388
0.500,0.39500,31,29797,43,0.118240,0.231811,0.037011,0.624384
0.500,0.39500,31,29810,44,0.249630,0.205594,0.047398,0.675707
0.500,0.39500,31,29911,45,0.156235,0.166744,0.031939,0.643984
0.500,0.39500,31,29904,46,0.233676,0.206811,0.027711,0.669418
0.500,0.39500,31,30078,47,0.191216,0.201626,0.047155,0.660260
0.500,0.39500,31,30121,48,0.251051,0.247021,0.054361,0.678540
0.500,0.39500,31,30192,49,0.025500,0.216016,0.004343,0.582350
0.500,0.39500,31,29993,50,0.223664,0.081149,0.030493,0.675956
0.500,0.39500,31,30230,51,0.243751,0.157648,0.036618,0.679252
0.500,0.39500,31,29939,52,0.261965,0.251281,0.085411,0.683899
0.500,0.39500,31,30181,53,0.139159,0.303498,0.066987,0.632946
0.500,0.39500,31,29895,54,0.122889,0.179462,0.046123,0.629771
0.500,0.39500,31,29800,55,0.203009,0.200617,-0.006377,0.659786
0.500,0.39500,31,29947,56,0.110596,0.211107,0.024296,0.623814
0.500,0.39500,31,29956,57,0.194539,0.102018,0.028819,0.655186
0.500,0.39500,31,30231,58,0.188366,0.151369,0.046180,0.655109
0.500,0.39500,31,30239,59,0.274926,0.261806,0.082125,0.685910
0.500,0.39500,31,29982,60,0.259945,0.170770,0.015859,0.689789
0.500,0.39500,31,30018,61,0.190138,0.183494,0.043134,0.656910
0.500,0.39500,31,29887,62,0.221334,0.166000,0.050974,0.672130
0.500,0.39500,31,29936,63,0.151150,0.274127,0.027287,0.641903
0.500,0.39500,31,29927,64,0.251060,0.223147,0.060643,0.681741
0.500,0.40500,31,29973,1,0.196316,0.103469,-0.012520,0.656622
0.500,0.40500,31,30291,2,0.260316,0.226527,0.039830,0.684111
0.500,0.40500,31,29898,3,0.110857,0.143752,0.005658,0.625330
0.500,0.40500,31,29934,4,0.192894,0.125540,0.027819,0.657159
0.500,0.40500,31,29685,5,0.220734,0.158554,0.014549,0.658170
0.500,0.40500,31,29950,6,0.224976,0.164415,0.068677,0.661267
0.500,0.40500,31,30139,7,0.213845,0.148237,0.035096,0.663790
0.500,0.40500,31,29655,8,0.153270,0.064053,0.007438,0.641198
0.500,0.40500,31,29950,9,0.186504,0.209882,0.040839,0.658256
0.500,0.40500,31,29917,10,0.263782,0.147520,0.018818,0.680618
0.500,0.40500,31,29934,11,0.285523,0.092311,0.028210,0.691701
0.500,0.40500,31,29910,12,0.261957,0.251510,0.028969,0.680056
0.500,0.40500,31,29796,13,0.221520,0.180483,0.026576,0.668322
0.500,0.40500,31,30032,14,0.217147,0.234950,0.017190,0.665728
0.500,0.40500,31,29758,15,0.209761,0.282745,0.069724,0.655943
0.500,0.40500,31,29968,16,0.220600,0.171332,0.038464,0.667716
0.500,0.40500,31,29856,17,0.219547,0.045420,0.014886,0.672135
0.500,0.40500,31,30037,18,0.206623,0.216074,0.008532,0.660112
0.500,0.40500,31,30385,19,0.048652,0.096642,-0.010793,0.596192
0.500,0.40500,31,30138,20,0.246438,0.125526,0.031583,0.682022
0.500,0.40500,31,29912,21,0.095929,0.291563,0.009625,0.620426
0.500,0.40500,31,30131,22,0.115232,0.199205,0.014678,0.625520
0.500,0.40500,31,29852,23,0.221804,0.167533,0.030862,0.667991
0.500,0.40500,31,30071,24,0.215044,0.089221,0.039580,0.668137
0.500,0.40500,31,30043,25,0.069481,0.186074,0.009442,0.608686
0.500,0.40500,31,30115,26,0.220254,0.066269,0.011619,0.667634
0.500,0.40500,31,30111,27,0.214647,0.054983,0.029852,0.665768
0.500,0.40500,31,29759,28,0.217533,0.250700,0.034917,0.663313
0.500,0.40500,31,30023,29,0.154884,0.172781,0.034439,0.641857
0.500,0.40500,31,30135,30,0.075387,0.117790,0.002443,0.604984
0.500,0.40500,31,30006,31,0.250248,0.121274,0.033277,0.674931
0.500,0.40500,31,29928,32,0.235487,0.189124,0.030809,0.677322
0.500,0.40500,31,30046,33,0.275122,0.260683,0.073095,0.686389
0.500,0.40500,31,29803,34,0.262532,0.243323,0.099852,0.686580
0.500,0.40500,31,30101,35,0.055865,0.268294,0.033264,0.596110
0.500,0.40500,31,30108,36,0.168821,0.250540,0.056877,0.645413
0.500,0.40500,31,30012,37,0.187805,0.182975,0.050862,0.655529
0.500,0.40500,31,29842,38,0.074771,0.188750,0.014693,0.604420
0.500,0.40500,31,29881,39,0.193812,0.182238,0.039447,0.660121
0.500,0.40500,31,30055,40,0.205785,0.118488,0.035370,0.657089
0.500,0.40500,31,30029,41,0.165686,0.139424,0.022444,0.646014
0.500,0.40500,31,30195,42,0.122533,0.121445,0.009853,0.625280
0.500,0.40500,31,29797,43,0.178311,0.142347,0.031550,0.646553
0.500,0.40500,31,29810,44,0.207046,0.061246,0.010260,0.661223
0.500,0.40500,31,29911,45,0.237260,0.227130,0.064013,0.666145
0.500,0.40500,31,29904,46,0.150049,0.236660,0.003921,0.638810
0.500,0.40500,31,30078,47,0.118367,0.194826,-0.009391,0.625738
0.500,0.40500,31,30121,48,0.200402,0.268415,0.046591,0.654286
0.500,0.40500,31,30192,49,0.197323,0.237529,0.053482,0.659291
0.500,0.40500,31,29993,50,0.161103,0.177277,0.007728,0.641029
0.500,0.40500,31,30230,51,0.164731,0.163589,0.025846,0.647125
0.500,0.40500,31,29939,52,0.113705,0.238596,0.013192,0.629555
0.500,0.40500,31,30181,53,0.145288,0.147691,0.032743,0.635994
0.500,0.40500,31,29895,54,0.153708,0.209187,0.033495,0.641652
0.500,0.40500,31,29800,55,0.259349,0.198945,0.034572,0.680470
0.500,0.40500,31,29947,56,0.232731,0.185021,0.073831,0.671665
0.500,0.40500,31,29956,57,0.141380,0.102492,0.020868,0.633449
0.500,0.40500,31,30231,58,0.245139,0.205224,0.035730,0.675541
0.500,0.40500,31,30239,59,0.049286,0.223849,0.033464,0.599494
0.500,0.40500,31,29982,60,0.127413,0.156151,0.028565,0.624843
0.500,0.40500,31,30018,61,0.185686,0.085406,0.021087,0.651965
0.500,0.40500,31,29887,62,0.192734,0.197209,0.042825,0.660191
0.500,0.40500,31,29936,63,0.208126,0.166681,0.033717,0.656505
0.500,0.40500,31,29927,64,0.179671,0.150474,0.047076,0.653742
0.500,0.41500,31,29973,1,0.114668,0.129342,0.030856,0.625155
0.500,0.41500,31,30291,2,0.270168,0.118409,0.046480,0.687293
0.500,0.41500,31,29898,3,0.279193,0.135164,0.049978,0.691092
0.500,0.41500,31,29934,4,0.187072,0.190924,0.008296,0.651879
0.500,0.41500,31,29685,5,0.166166,0.274629,0.052950,0.642280
0.500,0.41500,31,29950,6,0.138121,0.094373,0.022293,0.637090
0.500,0.41500,31,30139,7,0.237244,0.244231,0.016865,0.672323
0.500,0.41500,31,29655,8,0.073461,0.155949,-0.013315,0.600543
0.500,0.41500,31,29950,9,0.172420,0.269261,0.071165,0.650917
0.500,0.41500,31,29917,10,0.282228,0.227388,0.089995,0.692223
0.500,0.41500,31,29934,11,0.092251,0.146595,-0.009188,0.616488
0.500,0.41500,31,29910,12,0.157941,0.187592,0.050436,0.643142
0.500,0.41500,31,29796,13,0.253358,0.157712,0.027910,0.678458
0.500,0.41500,31,30032,14,0.155861,0.127667,0.034887,0.643185
0.500,0.41500,31,29758,15,0.247337,0.087737,0.014537,0.678994
0.500,0.41500,31,29968,16,0.169933,0.091163,-0.002101,0.644664
0.500,0.41500,31,29856,17,0.161698,0.157974,0.045491,0.644182
0.500,0.41500,31,30037,18,0.202028,0.132695,0.004251,0.662524
0.500,0.41500,31,30385,19,0.137587,0.233191,0.046742,0.633351
0.500,0.41500,31,30138,20,0.091841,0.125835,-0.005630,0.613587
0.500,0.41500,31,29912,21,0.239893,0.125207,0.024578,0.672584
0.500,0.41500,31,30131,22,0.149115,0.158864,0.011631,0.639465
0.500,0.41500,31,29852,23,0.201841,0.173669,0.035116,0.657792
0.500,0.41500,31,30071,24,0.143564,0.129485,0.004061,0.634453
0.500,0.41500,31,30043,25,0.238052,0.170458,0.058197,0.671256
0.500,0.41500,31,30115,26,0.292184,0.178550,0.035247,0.698806
0.500,0.41500,31,30111,27,0.129032,0.157487,0.005081,0.629067
0.500,0.41500,31,29759,28,0.042723,0.139491,0.023586,0.594701
0.500,0.41500,31,30023,29,0.148829,0.220790,0.028261,0.644833
0.500,0.41500,31,30135,30,0.092546,0.272034,-0.007021,0.613309
0.500,0.41500,31,30006,31,0.212813,0.187231,0.041872,0.665867
0.500,0.41500,31,29928,32,0.214001,0.200259,0.060905,0.666513
0.500,0.41500,31,30046,33,0.209765,0.151797,0.030008,0.659431
0.500,0.41500,31,29803,34,0.212723,0.193159,0.030270,0.662676
0.500,0.41500,31,30101,35,0.172612,0.226774,0.048288,0.650731
0.500,0.41500,31,30108,36,0.245858,0.175403,0.050419,0.678104
0.500,0.41500,31,30012,37,0.081926,0.091456,-0.007484,0.613385
0.500,0.41500,31,29842,38,0.242059,0.164748,0.044621,0.678110
0.500,0.41500,31,29881,39,0.178424,0.076412,0.012202,0.653404
0.500,0.41500,31,30055,40,0.222426,0.139777,0.014071,0.673404
0.500,0.41500,31,30029,41,0.187198,0.147245,0.055819,0.649599
0.500,0.41500,31,30195,42,0.207485,0.173909,0.034202,0.667916
0.500,0.41500,31,29797,43,0.144853,0.175215,0.026510,0.634722
0.500,0.41500,31,29810,44,0.144822,0.170799,0.022120,0.638949
0.500,0.41500,31,29911,45,0.139307,0.160626,0.039161,0.631205
0.500,0.41500,31,29904,46,0.115378,0.110482,0.021270,0.627519
0.500,0.41500,31,30078,47,0.166060,0.231791,0.031942,0.645803
0.500,0.41500,31,30121,48,0.176013,0.198078,0.015801,0.652067
0.500,0.41500,31,30192,49,0.195444,0.169818,0.063420,0.657255
0.500,0.41500,31,29993,50,0.174473,0.179854,0.006064,0.646320
0.500,0.41500,31,30230,51,0.097578,0.148657,0.008830,0.617134
0.500,0.41500,31,29939,52,0.184453,0.193911,0.047719,0.648150
0.500,0.41500,31,30181,53,0.096835,0.181416,0.018071,0.616683
0.500,0.41500,31,29895,54,0.090853,0.226503,0.049501,0.606683
0.500,0.41500,31,29800,55,0.221381,0.205540,0.059409,0.668469
0.500,0.41500,31,29947,56,0.176486,0.107150,-0.005444,0.652320
0.500,0.41500,31,29956,57,0.156681,0.211717,0.044986,0.640446
0.500,0.41500,31,30231,58,0.103676,0.162727,0.040137,0.619982
0.500,0.41500,31,30239,59,0.244196,0.323272,0.076214,0.677997
0.500,0.41500,31,29982,60,0.102954,0.173605,0.019643,0.620948
0.500,0.41500,31,30018,61,0.111198,0.235018,0.017818,0.618955
0.500,0.41500,31,29887,62,0.210729,0.227235,0.019338,0.660829
0.500,0.41500,31,29936,63,0.070919,0.171639,0.001624,0.604521
0.500,0.41500,31,29927,64,0.154354,0.232446,0.055389,0.641606
0.500,0.42500,31,29973,1,0.128374,0.077920,0.002399,0.633320
0.500,0.42500,31,30291,2,0.188167,0.201381,0.015655,0.652823
0.500,0.42500,31,29898,3,0.132081,0.197431,0.004597,0.628710
0.500,0.42500,31,29934,4,0.193790,0.244191,0.074077,0.657867
0.500,0.42500,31,29685,5,0.140307,0.182546,0.020561,0.635877
0.500,0.42500,31,29950,6,0.191258,0.094134,0.027070,0.656030
0.500,0.42500,31,30139,7,0.129648,0.259572,0.052708,0.622811
0.500,0.42500,31,29655,8,0.136154,0.192426,0.012211,0.631205
0.500,0.42500,31,29950,9,0.175370,0.186397,0.023322,0.652400
0.500,0.42500,31,29917,10,0.134201,0.077690,0.017302,0.629451
0.500,0.42500,31,29934,11,0.216212,0.115539,0.012393,0.663420
0.500,0.42500,31,29910,12,0.257436,0.202129,0.063171,0.679948
0.500,0.42500,31,29796,13,0.097230,0.069714,0.035312,0.616786
0.500,0.42500,31,30032,14,0.142751,0.142952,0.024732,0.632863
0.500,0.42500,31,29758,15,0.168356,0.141995,0.020613,0.647304
0.500,0.42500,31,29968,16,0.221297,0.105418,0.006159,0.665253
0.500,0.42500,31,29856,17,0.157012,0.164849,0.029049,0.643348
0.500,0.42500,31,30037,18,0.223589,0.125180,0.022896,0.666859
0.500,0.42500,31,30385,19,0.080718,0.146067,0.029939,0.606659
0.500,0.42500,31,30138,20,0.220408,0.203270,0.073774,0.668760
0.500,0.42500,31,29912,21,0.220337,0.128354,0.010800,0.670212
0.500,0.42500,31,30131,22,0.140583,0.178497,0.058711,0.627172
0.500,0.42500,31,29852,23,0.176491,0.136091,0.026759,0.652447
0.500,0.42500,31,30071,24,0.235708,0.190111,0.037238,0.667087
0.500,0.42500,31,30043,25,0.155751,0.137623,0.022303,0.644574
0.500,0.42500,31,30115,26,0.195745,0.163548,-0.014687,0.659628
0.500,0.42500,31,30111,27,0.096936,0.201005,0.025623,0.616664
0.500,0.42500,31,29759,28,0.130093,0.197385,0.036974,0.624475
0.500,0.42500,31,30023,29,0.180211,0.049118,0.001654,0.654025
0.500,0.42500,31,30135,30,0.220099,0.121949,0.042790,0.667799
0.500,0.42500,31,30006,31,0.149572,0.242361,0.041634,0.634695
0.500,0.42500,31,29928,32,0.150538,0.078246,-0.018270,0.636922
0.500,0.42500,31,30046,33,0.188088,0.164805,0.024311,0.652263
0.500,0.42500,31,29803,34,0.227373,0.209572,0.034383,0.675386
0.500,0.42500,31,30101,35,0.179518,0.245714,0.033043,0.652400
0.500,0.42500,31,30108,36,0.165297,0.089756,0.005072,0.646398
0.500,0.42500,31,30012,37,0.229047,0.236613,0.042372,0.665097
0.500,0.42500,31,29842,38,0.226003,0.122835,0.015478,0.669567
0.500,0.42500,31,29881,39,0.171837,0.204810,0.035307,0.647286
0.500,0.42500,31,30055,40,0.268745,0.165572,0.031361,0.687019
0.500,0.42500,31,30029,41,0.124416,0.250156,0.045522,0.626894
0.500,0.42500,31,30195,42,0.191901,0.166961,0.028078,0.655406
0.500,0.42500,31,29797,43,0.126151,0.179013,0.042851,0.631625
0.500,0.42500,31,29810,44,0.111579,0.106726,0.036248,0.622016
0.500,0.42500,31,29911,45,0.158724,0.182652,0.064878,0.645714
0.500,0.42500,31,29904,46,0.121062,0.112486,-0.002448,0.629398
0.500,0.42500,31,30078,47,0.157967,0.134216,0.012572,0.640020
0.500,0.42500,31,30121,48,0.213498,0.140627,0.010309,0.662669
0.500,0.42500,31,30192,49,0.124541,0.156590,0.014695,0.633774
0.500,0.42500,31,29993,50,0.094751,0.098671,0.003763,0.612324
0.500,0.42500,31,30230,51,0.153668,0.184812,0.055530,0.639461
0.500,0.42500,31,29939,52,0.020482,0.154351,-0.008114,0.584457
0.500,0.42500,31,30181,53,0.192224,0.194318,0.020270,0.659560
0.500,0.42500,31,29895,54,0.169697,0.195526,0.038485,0.647188
0.500,0.42500,31,29800,55,0.200593,0.102374,0.019652,0.657847
0.500,0.42500,31,29947,56,0.181054,0.169169,0.067581,0.651499
0.500,0.42500,31,29956,57,0.101420,0.221969,0.029887,0.619918
0.500,0.42500,31,30231,58,0.205824,0.181473,0.056706,0.662667
0.500,0.42500,31,30239,59,0.111217,0.246304,0.063726,0.620956
0.500,0.42500,31,29982,60,0.138183,0.240770,0.030552,0.635639
0.500,0.42500,31,30018,61,0.207148,0.123227,0.012347,0.664738
0.500,0.42500,31,29887,62,0.124102,0.159340,0.030627,0.628596
0.500,0.42500,31,29936,63,0.133846,0.044288,0.000057,0.635540
0.500,0.42500,31,29927,64,0.115154,0.178294,0.011831,0.626537
0.500,0.43500,31,29973,1,0.076252,0.207516,0.022168,0.607633
0.500,0.43500,31,30291,2,0.146696,0.206715,0.025827,0.637939
0.500,0.43500,31,29898,3,0.092024,0.181885,0.045975,0.610550
0.500,0.43500,31,29934,4,0.122881,0.178438,0.040398,0.625653
0.500,0.43500,31,29685,5,0.076370,0.167570,0.024313,0.601547
0.500,0.43500,31,29950,6,0.166465,0.131191,-0.022135,0.646602
0.500,0.43500,31,30139,7,0.148560,0.174005,0.039749,0.637826
0.500,0.43500,31,29655,8,0.181378,0.138020,0.039111,0.652129
0.500,0.43500,31,29950,9,0.187513,0.133028,0.028076,0.653237
0.500,0.43500,31,29917,10,0.160165,0.125429,0.026878,0.642082
0.500,0.43500,31,29934,11,0.192475,0.253635,0.025346,0.656980
0.500,0.43500,31,29910,12,0.112507,0.143573,0.031228,0.624613
0.500,0.43500,31,29796,13,0.191835,0.125235,0.010471,0.658908
0.500,0.43500,31,30032,14,0.164154,0.190096,0.069342,0.639527
0.500,0.43500,31,29758,15,0.193035,0.079474,0.027555,0.655998
0.500,0.43500,31,29968,16,0.154095,0.182660,0.016005,0.637982
0.500,0.43500,31,29856,17,0.217539,0.147254,0.060491,0.664636
0.500,0.43500,31,30037,18,0.115220,0.089795,-0.013616,0.626787
0.500,0.43500,31,30385,19,0.149944,0.252050,0.039173,0.639097
0.500,0.43500,31,30138,20,0.118600,0.201616,0.019468,0.626805
0.500,0.43500,31,29912,21,0.153006,0.180952,0.012807,0.638663
0.500,0.43500,31,30131,22,0.109127,0.113039,0.000184,0.621655
0.500,0.43500,31,29852,23,0.134340,0.229979,0.025205,0.630187
0.500,0.43500,31,30071,24,0.164349,0.075065,0.006354,0.642728
0.500,0.43500,31,30043,25,0.130769,0.177939,0.002466,0.625872
0.500,0.43500,31,30115,26,0.178337,0.109019,0.027150,0.652042
0.500,0.43500,31,30111,27,0.187168,0.167942,0.024089,0.653841
0.500,0.43500,31,29759,28,0.133076,0.178140,0.046454,0.630954
0.500,0.43500,31,30023,29,0.127665,0.192652,0.026902,0.630351
0.500,0.43500,31,30135,30,0.085464,0.177800,0.028171,0.607537
0.500,0.43500,31,30006,31,0.223865,0.117531,0.025259,0.670085
0.500,0.43500,31,29928,32,0.183248,0.097550,0.023024,0.652690
0.500,0.43500,31,30046,33,0.098641,0.172670,-0.005764,0.618752
0.500,0.43500,31,29803,34,0.166940,0.102624,0.014220,0.642819
0.500,0.43500,31,30101,35,0.137849,0.124471,0.026456,0.634831
0.500,0.43500,31,30108,36,0.152873,0.180167,0.039400,0.636530
0.500,0.43500,31,30012,37,0.145655,0.213440,0.051407,0.633695
0.500,0.43500,31,29842,38,0.154229,0.125028,0.010997,0.639192
0.500,0.43500,31,29881,39,0.155436,0.132153,0.049943,0.642278
0.500,0.43500,31,30055,40,0.091212,0.154050,0.010111,0.617839
0.500,0.43500,31,30029,41,0.202057,0.178747,0.014909,0.656455
0.500,0.43500,31,30195,42,0.169786,0.140495,0.013306,0.648915
0.500,0.43500,31,29797,43,0.151931,0.095211,0.003640,0.640269
0.500,0.43500,31,29810,44,0.088858,0.229989,0.030878,0.613397
0.500,0.43500,31,29911,45,0.191179,0.207735,0.020003,0.657515
0.500,0.43500,31,29904,46,0.160413,0.120152,0.032892,0.642808
0.500,0.43500,31,30078,47,0.203534,0.176244,0.063249,0.659256
0.500,0.43500,31,30121,48,0.286970,0.135829,0.023034,0.689196
0.500,0.43500,31,30192,49,0.205796,0.171548,0.030232,0.658324
0.500,0.43500,31,29993,50,0.102125,0.227139,0.015860,0.613137
0.500,0.43500,31,30230,51,0.288634,0.127451,0.055429,0.699587
0.500,0.43500,31,29939,52,0.187181,0.146108,0.024270,0.654589
0.500,0.43500,31,30181,53,0.118449,0.191607,0.002044,0.626145
0.500,0.43500,31,29895,54,0.142485,0.146107,0.002293,0.628686
0.500,0.43500,31,29800,55,0.125635,0.157927,0.046018,0.628022
0.500,0.43500,31,29947,56,0.178436,0.068071,-0.008039,0.652852
0.500,0.43500,31,29956,57,0.140502,0.101573,0.016719,0.636728
0.500,0.43500,31,30231,58,0.164941,0.183102,0.034752,0.646273
0.500,0.43500,31,30239,59,0.134949,0.081587,0.012843,0.635317
0.500,0.43500,31,29982,60,0.135233,0.092637,-0.021369,0.635926
0.500,0.43500,31,30018,61,0.118975,0.136000,-0.002458,0.621670
0.500,0.43500,31,29887,62,0.158845,0.163998,0.021894,0.642905
0.500,0.43500,31,29936,63,0.228751,0.124261,0.024959,0.668826
0.500,0.43500,31,29927,64,0.162129,0.098841,0.021192,0.645338
0.500,0.44500,31,29973,1,0.128185,0.175750,0.027010,0.628353
0.500,0.44500,31,30291,2,0.250252,0.079311,0.013383,0.681076
0.500,0.44500,31,29898,3,0.182018,0.136218,0.024249,0.651504
0.500,0.44500,31,29934,4,0.205548,0.111658,0.046260,0.659213
0.500,0.44500,31,29685,5,0.105275,0.212076,0.000294,0.617669
0.500,0.44500,31,29950,6,0.177054,0.196005,0.044174,0.651869
0.500,0.44500,31,30139,7,0.067434,0.183426,0.005310,0.602698
